service_id,date,exception_type
1762190,20150424,1
1762190,20150430,1
1762190,20150605,1
1762190,20150612,1
1762190,20150619,1
1762190,20150626,1
1762190,20150904,1
1762190,20150911,1
1762190,20150918,1
1762190,20150925,1
11762190,20150425,1
11762190,20150501,1
11762190,20150606,1
11762190,20150613,1
11762190,20150620,1
11762190,20150627,1
11762190,20150905,1
11762190,20150912,1
11762190,20150919,1
11762190,20150926,1
1762176,20150419,1
1762176,20150426,1
1762176,20150503,1
1762176,20150510,1
1762176,20150514,1
1762176,20150517,1
1762176,20150525,1
1762176,20150531,1
1762176,20150607,1
1762176,20150614,1
1762176,20150628,1
1762176,20150906,1
1762176,20150913,1
1762176,20150920,1
1762176,20150927,1
1762176,20151004,1
1762176,20151011,1
11762176,20150420,1
11762176,20150427,1
11762176,20150504,1
11762176,20150511,1
11762176,20150515,1
11762176,20150518,1
11762176,20150526,1
11762176,20150601,1
11762176,20150608,1
11762176,20150615,1
11762176,20150629,1
11762176,20150907,1
11762176,20150914,1
11762176,20150921,1
11762176,20150928,1
11762176,20151005,1
11762176,20151012,1
1762178,20150705,1
1762178,20150712,1
1762178,20150719,1
1762178,20150726,1
1762178,20150802,1
1762178,20150809,1
1762178,20150816,1
1762178,20150823,1
1762178,20150830,1
11762177,20150502,1
11762177,20150509,1
11762177,20150525,1
1762177,20150501,1
1762177,20150508,1
1762177,20150524,1
11762178,20150706,1
11762178,20150713,1
11762178,20150720,1
11762178,20150727,1
11762178,20150803,1
11762178,20150810,1
11762178,20150817,1
11762178,20150824,1
11762178,20150831,1
1762179,20150416,1
1762179,20150504,1
1762179,20150505,1
1762179,20150506,1
1762179,20150511,1
1762179,20150512,1
1762179,20150518,1
1762179,20150519,1
1762179,20150520,1
1762179,20150521,1
1762179,20150526,1
1762179,20150527,1
1762179,20150528,1
1762179,20151001,1
1762179,20151005,1
1762179,20151006,1
1762179,20151007,1
1762179,20151008,1
1762179,20151012,1
1762179,20151013,1
1762179,20151014,1
11762179,20150417,1
11762179,20150505,1
11762179,20150506,1
11762179,20150507,1
11762179,20150512,1
11762179,20150513,1
11762179,20150519,1
11762179,20150520,1
11762179,20150521,1
11762179,20150522,1
11762179,20150527,1
11762179,20150528,1
11762179,20150529,1
11762179,20151002,1
11762179,20151006,1
11762179,20151007,1
11762179,20151008,1
11762179,20151009,1
11762179,20151013,1
11762179,20151014,1
11762179,20151015,1
11539813,20150622,1
1762180,20150720,1
1762180,20150721,1
1762180,20150722,1
1762180,20150723,1
1762180,20150727,1
1762180,20150728,1
1762180,20150729,1
1762180,20150730,1
1762180,20150803,1
1762180,20150804,1
1762180,20150805,1
1762180,20150806,1
1762180,20150810,1
1762180,20150811,1
1762180,20150812,1
1762180,20150813,1
1762181,20150701,1
1762181,20150702,1
1762181,20150706,1
1762181,20150707,1
1762181,20150708,1
1762181,20150709,1
1762181,20150715,1
1762181,20150716,1
1762181,20150817,1
1762181,20150818,1
1762181,20150819,1
1762181,20150820,1
1762181,20150824,1
1762181,20150825,1
1762181,20150826,1
1762181,20150827,1
1762181,20150831,1
1762182,20150420,1
1762182,20150421,1
1762182,20150422,1
1762182,20150423,1
1762182,20150427,1
1762182,20150428,1
1762182,20150429,1
1762182,20150601,1
1762182,20150602,1
1762182,20150603,1
1762182,20150604,1
1762182,20150608,1
1762182,20150609,1
1762182,20150610,1
1762182,20150611,1
1762182,20150615,1
1762182,20150616,1
1762182,20150617,1
1762182,20150618,1
1762182,20150622,1
1762182,20150623,1
1762182,20150624,1
1762182,20150625,1
1762182,20150629,1
1762182,20150630,1
1762182,20150901,1
1762182,20150902,1
1762182,20150903,1
1762182,20150907,1
1762182,20150908,1
1762182,20150909,1
1762182,20150910,1
1762182,20150914,1
1762182,20150915,1
1762182,20150916,1
1762182,20150917,1
1762182,20150921,1
1762182,20150922,1
1762182,20150923,1
1762182,20150924,1
1762182,20150928,1
1762182,20150929,1
1762182,20150930,1
1762183,20150418,1
1762183,20150425,1
1762183,20150502,1
1762183,20150509,1
1762183,20150516,1
1762183,20150523,1
1762183,20150530,1
1762183,20150606,1
1762183,20150613,1
1762183,20150620,1
1762183,20150627,1
