service_id,date,exception_type
12095074,20160817,1
12095074,20160818,1
12095074,20160819,1
12095075,20160820,1
2025088,20161111,1
2025086,20160812,1
12095070,20160828,1
12095070,20160904,1
12095070,20160911,1
12095070,20160918,1
12095070,20160925,1
12095070,20161002,1
12095070,20161009,1
12095070,20161016,1
12095070,20161023,1
12095070,20161030,1
12095070,20161106,1
12095070,20161113,1
12095070,20161120,1
12095070,20161127,1
12095070,20161204,1
12095070,20161211,1
12095070,20161218,1
12095070,20161225,1
12095071,20160829,1
12095071,20160905,1
12095071,20160912,1
12095071,20160919,1
12095071,20160926,1
12095071,20161003,1
12095071,20161010,1
12095071,20161017,1
12095071,20161024,1
12095071,20161031,1
12095071,20161102,1
12095071,20161107,1
12095071,20161114,1
12095071,20161121,1
12095071,20161128,1
12095071,20161205,1
12095071,20161212,1
12095071,20161219,1
12095071,20161226,1
12186220,20160903,1
12186220,20160910,1
12186220,20160917,1
12186220,20160924,1
12186220,20161001,1
12186220,20161008,1
12186220,20161015,1
12186220,20161105,1
12186220,20161111,1
12186220,20161119,1
12186220,20161126,1
12186220,20161203,1
12186220,20161210,1
12186220,20161217,1
12186222,20161101,1
12186222,20161231,1
2025081,20160813,1
2025081,20160814,1
2025081,20160820,1
12186221,20160827,1
12186221,20161022,1
12186221,20161029,1
12186221,20161224,1
2171163,20160807,1
2171161,20160805,1
2171162,20160806,1
2095075,20160819,1
2186219,20161226,1
2186219,20161227,1
2186219,20161228,1
2186219,20161229,1
2095074,20160816,1
2095074,20160817,1
2095074,20160818,1
11539794,20170101,1
2186217,20160901,1
2186217,20160905,1
2186217,20160906,1
2186217,20160907,1
2186217,20160908,1
2186217,20160912,1
2186217,20160913,1
2186217,20160914,1
2186217,20160915,1
2186217,20160919,1
2186217,20160920,1
2186217,20160921,1
2186217,20160922,1
2186217,20160926,1
2186217,20160927,1
2186217,20160928,1
2186217,20160929,1
2186217,20161003,1
2186217,20161004,1
2186217,20161005,1
2186217,20161006,1
2186217,20161010,1
2186217,20161011,1
2186217,20161012,1
2186217,20161013,1
2186217,20161017,1
2186217,20161018,1
2186217,20161019,1
2186217,20161103,1
2186217,20161107,1
2186217,20161108,1
2186217,20161109,1
2186217,20161114,1
2186217,20161115,1
2186217,20161116,1
2186217,20161117,1
2186217,20161121,1
2186217,20161122,1
2186217,20161123,1
2186217,20161124,1
2186217,20161128,1
2186217,20161129,1
2186217,20161130,1
2186217,20161201,1
2186217,20161205,1
2186217,20161206,1
2186217,20161207,1
2186217,20161208,1
2186217,20161212,1
2186217,20161213,1
2186217,20161214,1
2186217,20161215,1
2186218,20160822,1
2186218,20160823,1
2186218,20160824,1
2186218,20160825,1
2186218,20160829,1
2186218,20160830,1
2186218,20160831,1
2186218,20161020,1
2186218,20161024,1
2186218,20161025,1
2186218,20161026,1
2186218,20161027,1
2186218,20161102,1
2186218,20161219,1
2186218,20161220,1
2186218,20161221,1
2186218,20161222,1
1539794,20161231,1
12025075,20160816,1
12025075,20160822,1
2171160,20160802,1
2171160,20160803,1
2171160,20160804,1
2171160,20160808,1
2171160,20160809,1
2171160,20160810,1
2171160,20160811,1
2025075,20160815,1
2025075,20160821,1
12186219,20161227,1
12186219,20161228,1
12186219,20161229,1
12186219,20161230,1
12186218,20160823,1
12186218,20160824,1
12186218,20160825,1
12186218,20160826,1
12186218,20160830,1
12186218,20160831,1
12186218,20160901,1
12186218,20161021,1
12186218,20161025,1
12186218,20161026,1
12186218,20161027,1
12186218,20161028,1
12186218,20161103,1
12186218,20161220,1
12186218,20161221,1
12186218,20161222,1
12186218,20161223,1
12186217,20160902,1
12186217,20160906,1
12186217,20160907,1
12186217,20160908,1
12186217,20160909,1
12186217,20160913,1
12186217,20160914,1
12186217,20160915,1
12186217,20160916,1
12186217,20160920,1
12186217,20160921,1
12186217,20160922,1
12186217,20160923,1
12186217,20160927,1
12186217,20160928,1
12186217,20160929,1
12186217,20160930,1
12186217,20161004,1
12186217,20161005,1
12186217,20161006,1
12186217,20161007,1
12186217,20161011,1
12186217,20161012,1
12186217,20161013,1
12186217,20161014,1
12186217,20161018,1
12186217,20161019,1
12186217,20161020,1
12186217,20161104,1
12186217,20161108,1
12186217,20161109,1
12186217,20161110,1
12186217,20161115,1
12186217,20161116,1
12186217,20161117,1
12186217,20161118,1
12186217,20161122,1
12186217,20161123,1
12186217,20161124,1
12186217,20161125,1
12186217,20161129,1
12186217,20161130,1
12186217,20161201,1
12186217,20161202,1
12186217,20161206,1
12186217,20161207,1
12186217,20161208,1
12186217,20161209,1
12186217,20161213,1
12186217,20161214,1
12186217,20161215,1
12186217,20161216,1
2095070,20160827,1
2095070,20160903,1
2095070,20160910,1
2095070,20160917,1
2095070,20160924,1
