from_stop_id,to_stop_id,transfer_type,min_transfer_time
4016268,2036,2,254
3685859,2035,2,268
2201,2200,2,170
4009637,2170,2,239
5709891,2154,2,204
4798879,2283,2,199
3813085,2210,2,197
6114724,2036,2,221
3813139,2028,2,224
4726942,2210,2,259
3812920,2155,2,220
4028764,2035,2,236
4016265,1892,2,245
4035988,2210,2,207
4023368,2342,2,274
3748082,1751,2,213
3764807,2383,2,270
4036191,2035,2,216
4035992,1955,2,195
3764984,2062,2,216
4037244,1832,2,199
5727630,1864,2,251
4022920,2283,2,278
4037262,2210,2,198
4016267,2036,2,220
4739166,1955,2,189
4651135,2155,2,209
4146147,1832,2,269
5727629,2155,2,248
3687090,2331,2,251
4459257,2111,2,209
3716966,2210,2,189
4036642,2062,2,195
4025108,2258,2,303
2149,2028,2,68
4022904,1856,2,259
2148,2147,2,52
3442416,2036,2,212
4016266,2155,2,221
3687696,2154,2,193
3765257,1955,2,198
5709889,2067,2,199
4459258,2111,2,241
4016743,2342,2,269
2531,2371,2,151
5709885,1725,2,224
5454896,1864,2,234
3672264,2429,2,257
4037229,2342,2,269
3747937,1698,2,221
3687695,2154,2,204
1803,4473168,2,207
6114723,2036,2,221
1803,4473169,2,269
5657315,1751,2,236
4016269,1864,2,234
4022901,2098,2,207
3813011,2433,2,249
4024843,2283,2,248
3749982,2028,2,207
4997023,2210,2,198
5150164,2283,2,312
4037250,2067,2,115
3764617,2036,2,216
3687251,2111,2,209
4037223,2323,2,234
5682061,2036,2,207
2154,3685788,2,261
2289,2288,2,168
4459253,1892,2,245
4037214,2216,2,245
3687469,2155,2,241
2154,3685789,2,270
3687698,2154,2,206
4037765,2048,2,200
4024291,2258,2,290
4023408,2258,2,290
3687253,2062,2,216
3749908,1945,2,189
4037231,1755,2,227
2030,2147,2,74
5688956,2154,2,249
4022903,1755,2,264
4037247,2429,2,257
5150163,1887,2,297
3687252,2111,2,191
4025143,2258,2,303
4015824,2258,2,290
4472658,2283,2,199
3716895,2210,2,197
3813548,2429,2,225
4770182,2036,2,199
3687300,2062,2,205
2084,2147,2,211
4036220,2154,2,194
4996975,2210,2,220
6114729,2155,2,265
3811240,2544,2,229
6114731,1892,2,226
2154,3685790,2,208
2154,3685791,2,204
3747936,2443,2,197
4024758,2283,2,302
4472696,1755,2,230
4028763,2154,2,216
4037768,2028,2,241
4009365,1887,2,297
3813194,2433,2,230
4037207,2544,2,229
5151257,1887,2,297
3672263,2429,2,186
4037785,2036,2,243
1803,4035033,2,207
5688934,1832,2,267
1803,4035034,2,269
3764615,1892,2,212
3672168,1751,2,213
5018183,2028,2,203
5709888,2067,2,104
4037161,2154,2,194
4726949,2111,2,209
5289096,2155,2,200
4726946,2210,2,207
4472550,2147,2,191
4037234,2098,2,200
3747960,2035,2,270
3813082,1955,2,259
3687253,2111,2,216
5454893,1892,2,226
3687428,2036,2,246
2029,2147,2,64
4023368,1803,2,274
4036645,2522,2,249
3813079,2062,2,241
4028837,2035,2,236
4472697,2433,2,264
4024814,2283,2,267
4472670,1856,2,196
4025189,2258,2,303
1835,1832,2,230
4472671,2323,2,234
4037764,1755,2,186
4008385,2147,2,191
4037160,2035,2,215
5761326,1755,2,216
4036295,2036,2,241
4037196,2036,2,221
4472663,1933,2,275
4016742,2342,2,296
6114730,1892,2,199
1913,2283,2,180
4739207,1980,2,239
5657318,2371,2,269
5727631,1773,2,191
6114732,2155,2,256
6114729,1892,2,199
3749983,2147,2,207
3813139,2147,2,224
4037795,2048,2,207
4024288,1803,2,211
4726945,2210,2,197
3926133,1755,2,274
3685862,2035,2,204
3764808,1864,2,216
4726747,2028,2,224
4016329,2331,2,216
4023038,1945,2,234
2144,2544,2,72
3748071,2470,2,224
4037166,2116,2,103
3813137,2147,2,284
4022891,2083,2,210
4459253,2036,2,221
5454895,2155,2,254
3687087,2036,2,282
4016265,2288,2,245
5709892,2035,2,193
3687123,2062,2,241
2223,2155,2,360
4008285,2028,2,191
4022902,2433,2,229
3442415,2036,2,212
3813549,1751,2,218
3716877,1980,2,202
4036765,1864,2,234
4037195,2288,2,226
3672235,1751,2,213
4022994,2342,2,216
5657314,2429,2,252
4726740,1892,2,226
4037793,1980,2,202
4022892,1945,2,246
4036768,2155,2,216
3343791,2443,2,180
4008849,2028,2,208
4146114,2429,2,207
4997022,2210,2,190
4770183,2155,2,256
4037163,2035,2,204
3926377,1751,2,257
4016737,2283,2,297
3687247,2522,2,270
4037169,2429,2,213
2339,1832,2,90
5688959,2371,2,277
5454907,1892,2,226
1774,1773,2,54
4037769,2216,2,245
4037174,2371,2,193
1966,2036,2,264
5709980,2036,2,254
4037747,2283,2,199
4023410,1933,2,275
4037210,2200,2,240
4024259,1887,2,315
4022919,1887,2,304
3813138,2147,2,205
4037776,2544,2,229
3690067,2429,2,213
3813102,2111,2,195
5688934,2371,2,267
4037162,2154,2,208
5727702,2155,2,243
3672106,1751,2,186
5454907,2288,2,226
2222,2036,2,400
2035,5922225,2,270
2035,5922224,2,204
5688935,2371,2,188
1166834,2155,2,180
3749781,1773,2,233
3749779,2383,2,226
3343792,2443,2,180
2035,3685682,2,204
3672236,2371,2,277
4037195,1892,2,226
4459253,2288,2,245
4726943,1955,2,198
4016266,2288,2,245
4022944,2098,2,200
4036643,2111,2,191
1967,2036,2,400
4024758,1887,2,302
4016265,2036,2,221
3687433,1642,2,270
4028836,2154,2,216
4008223,2028,2,208
3765441,1980,2,239
2035,3685681,2,208
2035,3685680,2,270
4037169,1751,2,213
4037795,2098,2,207
4037210,1945,2,240
3764615,2288,2,212
4024792,2283,2,297
3926292,2443,2,215
4037759,1856,2,234
3672169,1832,2,277
3812967,2155,2,243
4036870,2036,2,189
2112,2111,2,96
4022912,1803,2,269
2545,2147,2,254
4726945,1955,2,197
3687241,2036,2,246
4036192,2035,2,208
4439500,2288,2,239
4037752,2342,2,207
4037787,2288,2,237
4044993,2111,2,197
3740325,2147,2,203
4037769,1961,2,245
3811241,2083,2,210
4037172,2371,2,277
4035991,1955,2,263
1651,2371,2,166
1166833,1955,2,420
2384,1773,2,89
4459252,2036,2,246
6217406,2028,2,191
4023032,2083,2,210
3687248,1642,2,249
3926377,2429,2,257
2172,1980,2,119
4036769,2155,2,240
4016327,2036,2,248
3877770,1933,2,290
4022899,2028,2,259
4016326,2155,2,243
4037751,2258,2,275
4024197,1887,2,315
4016328,2331,2,233
4024110,2283,2,297
3687088,2036,2,246
4016737,1887,2,297
3672264,1751,2,257
4726740,2288,2,226
4022893,2200,2,240
4037789,1864,2,233
4036217,2067,2,115
5231611,1955,2,263
3811237,2170,2,239
3764983,2062,2,195
2116,5922222,2,145
2116,5922223,2,199
3673588,2210,2,263
3764513,2288,2,226
4022918,2283,2,312
4472672,1856,2,252
3813083,2210,2,198
4037770,1961,2,196
2172,2170,2,96
3926376,1751,2,257
4024344,2283,2,234
4044996,1955,2,263
3813010,2433,2,250
3687302,2036,2,234
6131927,1755,2,274
4016325,2155,2,223
5251748,1755,2,216
3764979,1955,2,198
4024737,1887,2,299
4146115,2429,2,213
3813193,2433,2,229
3926384,1864,2,226
4035989,1955,2,197
4439501,2036,2,235
3687242,2155,2,282
3748072,1725,2,260
4036767,2036,2,246
4037165,2116,2,199
4022907,2323,2,196
1835,2371,2,222
5478405,2154,2,270
3765256,1955,2,213
5675643,1955,2,262
3716942,1980,2,239
4037201,2383,2,191
4024792,1887,2,297
5231611,2210,2,263
4037243,2111,2,241
6114730,2036,2,265
3764846,2383,2,191
3765289,2429,2,252
4439500,2036,2,235
3747835,2062,2,241
4037265,2062,2,209
3877768,1803,2,252
4471843,2210,2,190
4016330,2383,2,191
3764615,2036,2,252
4996977,2210,2,259
4037762,2433,2,227
4037202,2498,2,269
5709894,2035,2,291
1965,2155,2,250
3764510,2036,2,246
4024109,2283,2,236
4008222,2028,2,191
3690067,1751,2,213
4037786,2036,2,198
3893399,2383,2,233
3764616,2036,2,199
4036647,2288,2,226
3893408,2083,2,210
4008848,2028,2,191
3687085,2288,2,226
3748057,2062,2,216
4022912,2342,2,269
4996980,2062,2,195
3687079,2062,2,209
4726739,2036,2,243
4024345,1887,2,297
4037761,1856,2,259
4036985,2155,2,200
2338,1832,2,74
3716895,1955,2,197
5150763,2210,2,207
1166835,2155,2,180
4037761,2323,2,259
4037751,1933,2,275
4439501,1892,2,239
4798794,2035,2,194
4037219,1755,2,229
4036295,2288,2,223
3747837,2210,2,189
4022944,2048,2,200
3926286,1832,2,253
4037234,2048,2,200
4459260,2210,2,189
5675644,1955,2,197
3764809,1864,2,233
5018181,2147,2,279
4022902,1755,2,229
5454894,2036,2,282
4024169,2283,2,261
2238,2283,2,180
5710039,2331,2,234
3764506,2383,2,201
5688955,2035,2,270
3877767,2342,2,252
4037204,2170,2,211
3813078,2062,2,264
3687697,2035,2,270
3687078,2062,2,191
3926385,1864,2,226
4022918,1887,2,312
4037215,2147,2,241
2220,2155,2,210
3748085,1832,2,277
3813194,1755,2,230
5709890,2116,2,242
5710036,2155,2,220
4472674,2433,2,227
4009637,1980,2,239
4726740,2036,2,256
3764812,2155,2,220
4037197,2155,2,198
5150763,1955,2,207
3343785,2111,2,180
4439500,1892,2,239
3687430,2288,2,226
5231613,2210,2,189
3812919,2155,2,230
5657315,2429,2,236
5478404,2035,2,215
5709979,2036,2,243
6114730,2288,2,199
3747937,2443,2,221
4024671,1887,2,315
4726944,2210,2,190
4037760,2323,2,252
3716926,2210,2,189
2339,2371,2,90
4037787,1892,2,237
3748094,2111,2,220
5709893,2035,2,270
3686057,2154,2,216
1982,2170,2,96
4726938,2062,2,197
4037184,2210,2,189
4037767,2028,2,259
4473098,2433,2,268
5688958,1832,2,269
3764511,2036,2,282
4037222,2323,2,252
4037787,2155,2,240
3748066,1832,2,188
3926387,2155,2,246
4044994,2062,2,241
3687252,2062,2,191
3764808,2331,2,216
3749721,2342,2,239
5231613,1955,2,189
4037790,1773,2,191
3765256,2210,2,213
5710038,2155,2,254
5675643,2210,2,262
4996980,2111,2,195
5018181,2028,2,279
1833,2371,2,72
4016744,1803,2,239
4037797,2433,2,264
4024821,2283,2,297
5018399,2036,2,241
3764807,1773,2,270
3813548,1751,2,225
4016362,2383,2,286
3764845,2155,2,248
3765193,1955,2,189
4473121,2433,2,230
4037250,2116,2,105
4016741,1933,2,275
5682061,2155,2,207
4459250,1864,2,216
3690068,2429,2,213
2342,4473168,2,207
2342,4473169,2,269
3748069,2429,2,186
4036206,2210,2,197
4024110,1887,2,297
3807576,1773,2,226
5454893,2288,2,226
3926287,1832,2,277
3673587,1955,2,198
3877770,2258,2,290
4037173,1832,2,210
4459260,1955,2,189
4037216,2028,2,259
4726944,1955,2,190
4036296,2036,2,237
3695558,2288,2,226
5688953,2154,2,204
5775568,2283,2,203
3764980,1955,2,263
4109728,2035,2,194
4024759,1887,2,315
5688933,2371,2,268
3747869,2111,2,209
3765194,1955,2,220
4036193,2116,2,242
2149,2147,2,20
3343786,2111,2,180
4037213,2216,2,196
5775569,1887,2,315
4025143,1933,2,303
4472664,1803,2,207
5018338,2036,2,241
4037196,2288,2,245
4022913,1803,2,296
4022887,1980,2,222
4037187,2111,2,195
3687248,2522,2,249
1964,2036,2,89
4472674,1755,2,227
3812919,1892,2,272
1834,2371,2,90
4024843,1887,2,248
3813195,1755,2,268
1946,2200,2,180
3672235,2429,2,213
3764984,2111,2,216
4024821,1887,2,297
4037198,2155,2,246
3764979,2210,2,198
3687089,2036,2,234
4037171,1832,2,269
3893408,2544,2,210
4037208,2083,2,210
4009366,2283,2,297
5018386,2036,2,216
4022940,2258,2,275
1968,2036,2,360
5709887,2116,2,105
3764660,1892,2,212
4036645,1642,2,249
3672168,2429,2,213
4726713,1773,2,226
3685860,2035,2,270
4036764,1864,2,216
5018399,2288,2,223
4037791,2498,2,269
3748093,2062,2,205
4023962,2283,2,236
4472665,1803,2,269
3748056,2111,2,264
5761326,2433,2,216
3926385,2331,2,226
3716877,2170,2,202
5018182,2028,2,257
2147,4035036,2,208
2147,4035037,2,191
5709889,2116,2,199
3926132,1755,2,274
4023367,1803,2,310
4015824,1933,2,290
6131968,1755,2,230
4472549,2147,2,208
5709981,1864,2,234
3922294,2035,2,216
4037183,1955,2,198
3764809,2331,2,233
3747868,2062,2,195
3748071,1725,2,224
5710037,2155,2,243
4037200,2331,2,233
4022890,2083,2,229
3749720,2342,2,216
3764811,2036,2,243
3813310,2429,2,224
4146115,1751,2,213
4037758,1856,2,196
3926389,2288,2,205
4996976,1955,2,198
3812918,2155,2,230
3740315,2147,2,201
4008284,2028,2,191
4037774,2200,2,246
4037248,2470,2,192
3748067,2371,2,199
3687469,1892,2,223
5289160,2155,2,237
4037796,1755,2,229
3926292,1698,2,215
4726939,2111,2,241
3926439,2036,2,220
4044996,2210,2,263
3716894,1955,2,213
4022897,1961,2,245
3813078,2111,2,264
3765442,1980,2,209
4036219,2035,2,204
4439501,2288,2,239
3764806,2383,2,286
4036869,2036,2,199
4022898,2147,2,241
3687302,2155,2,234
4036647,1892,2,226
4726947,1955,2,215
4997021,2062,2,241
4024345,2283,2,297
4037773,1945,2,240
5727628,2155,2,220
4037189,2062,2,209
4651134,2155,2,243
4024169,1887,2,315
1913,1887,2,180
4726946,1955,2,207
4037188,2111,2,191
5675642,2210,2,189
4037759,2323,2,234
3687430,1892,2,226
5018338,2288,2,223
4036642,2111,2,195
3764507,1864,2,216
4009638,2170,2,202
4996975,1955,2,220
5151257,2283,2,297
4770181,2036,2,243
5710040,2331,2,207
4037214,1961,2,245
3749780,1773,2,233
3687698,2035,2,206
3672238,2429,2,186
4996974,1955,2,205
4036986,2155,2,189
4036649,2155,2,254
4022896,1961,2,196
3748094,2062,2,220
3672169,2371,2,277
6217405,2147,2,208
4037776,2083,2,229
4023963,2283,2,297
2063,2062,2,75
3685859,2154,2,268
1166832,1955,2,420
4471844,1955,2,189
2219,2036,2,104
6114731,2036,2,256
3749908,2200,2,189
5688933,1832,2,268
3926171,2433,2,230
4459257,2062,2,209
3687469,2288,2,223
4037219,2433,2,229
2154,3685679,2,261
4036220,2035,2,194
4146145,2429,2,207
4016269,2331,2,234
4037797,1755,2,264
3812920,2036,2,220
4037209,2200,2,246
4037164,2116,2,242
4472672,2323,2,252
4024291,1933,2,290
3687090,1864,2,251
5709891,2035,2,204
4726947,2210,2,215
4022896,2216,2,196
3716894,2210,2,213
4028764,2154,2,236
4036191,2154,2,216
3343764,1980,2,180
4037264,2111,2,195
5709978,2155,2,220
2154,5922224,2,204
2154,5922225,2,270
3926376,2429,2,257
3764661,2155,2,199
6114723,1892,2,245
3687300,2111,2,205
4008208,2170,2,222
3813085,1955,2,197
4146146,2429,2,213
2154,3685680,2,270
2154,3685681,2,208
3747959,2035,2,270
2154,3685682,2,204
2035,3685790,2,208
2035,3685791,2,204
3813077,2111,2,287
4024259,2283,2,311
3748066,2371,2,188
3813195,2433,2,268
3764548,2155,2,254
6131928,1755,2,274
4651135,2036,2,209
6114731,2288,2,226
4471844,2210,2,189
2338,2371,2,89
6195713,2283,2,299
3687434,1642,2,249
4037229,1803,2,269
4996976,2210,2,198
2302,2371,2,253
3926133,2433,2,274
4037773,2200,2,240
2035,3685788,2,261
4037788,2036,2,248
4473121,1755,2,230
4997022,1955,2,190
3687238,1864,2,212
4024196,1887,2,315
3811243,2200,2,194
1956,2210,2,225
4016363,1773,2,270
5710040,1864,2,207
4037199,2036,2,248
3926132,2433,2,274
3893471,2200,2,234
5727634,2170,2,211
4037221,1856,2,259
3685861,2154,2,208
2035,3685789,2,270
1834,1832,2,90
3813310,1751,2,224
3749779,1773,2,226
3687082,2522,2,249
3687239,2331,2,212
2030,2028,2,86
3764507,2331,2,216
3687469,2036,2,241
4471843,1955,2,190
4146145,1751,2,207
3764617,2155,2,216
2035,3685733,2,261
3765193,2210,2,189
4036207,1955,2,189
4016744,2342,2,239
2035,3685734,2,270
3813103,2111,2,220
3926299,2210,2,189
2035,3685735,2,208
2035,3685736,2,204
5454896,2331,2,234
6195713,1887,2,299
4037192,1642,2,249
5775569,2283,2,261
4024288,2342,2,211
5688956,2035,2,249
3687123,2111,2,241
4472663,2258,2,275
4726943,2210,2,198
3687083,1642,2,270
4036640,2210,2,198
4016268,2155,2,254
3813193,1755,2,229
4037796,2433,2,229
4770182,2155,2,199
6114724,2155,2,221
2221,2036,2,255
3813311,1751,2,215
2084,2028,2,196
4146114,1751,2,207
4036650,1864,2,234
4016736,2283,2,243
4036822,2036,2,254
2067,5922223,2,199
4037768,2147,2,241
4037233,2433,2,186
3811242,1945,2,200
4036648,2036,2,216
6114729,2036,2,265
2067,5922222,2,145
3747834,2062,2,197
3764660,2288,2,212
5688946,2116,2,192
4997020,2062,2,197
4102151,1803,2,252
1893,1892,2,175
3764660,2036,2,252
5727629,2036,2,248
3926298,1955,2,263
4016267,2155,2,220
4016328,1864,2,233
3926298,2210,2,263
3747936,1698,2,197
3811240,2083,2,229
4037196,1892,2,245
2028,4035037,2,191
2028,4035036,2,208
4770184,2036,2,209
3442416,2155,2,212
3749721,1803,2,239
3748084,1832,2,269
5688954,2035,2,208
4037183,2210,2,198
3687696,2035,2,193
5688936,1832,2,199
4009366,1887,2,297
3764506,1773,2,201
3687434,2522,2,249
4036640,1955,2,198
4037230,1803,2,207
4036295,1892,2,223
5688935,1832,2,188
4016266,2036,2,221
4037171,2371,2,269
2148,2028,2,60
3813082,2210,2,259
4036194,2067,2,104
4037791,1688,2,269
4023367,2342,2,310
3926389,1892,2,205
3687238,2331,2,212
5150163,2283,2,297
3687083,2522,2,270
3749720,1803,2,216
3749982,2147,2,207
4022941,1755,2,227
4022917,1887,2,297
6114723,2155,2,221
1166832,2210,2,240
6131968,2433,2,230
3687695,2035,2,204
4016265,2155,2,221
4023408,1933,2,290
4036650,2331,2,234
4024844,2283,2,297
3813010,1755,2,250
3813084,2210,2,190
4726747,2147,2,224
5709982,2331,2,207
4024670,2283,2,299
3811243,1945,2,194
4037218,2098,2,207
4726713,2383,2,226
4036192,2154,2,208
3672238,1751,2,186
3748086,2371,2,202
3687087,2155,2,282
4037207,2083,2,229
4037184,1955,2,189
4036870,2155,2,189
4037165,2067,2,199
4037264,2062,2,195
3748057,2111,2,216
4770183,2288,2,226
3748085,2371,2,277
5018338,1892,2,223
6114724,2288,2,245
2154,3685733,2,261
4472673,1856,2,259
5018183,2147,2,203
3442415,2155,2,212
4028763,2035,2,216
3695558,1892,2,226
2154,3685735,2,208
5150164,1887,2,312
3813077,2062,2,287
2154,3685734,2,270
2220,2036,2,240
2154,3685736,2,204
4770183,2036,2,256
2116,5922161,2,242
4037785,2155,2,243
4023032,2544,2,210
3926293,2443,2,197
3764771,1945,2,209
5710039,1864,2,234
4037230,2342,2,207
6114732,2288,2,226
3765257,2210,2,198
2029,2028,2,62
4472550,2028,2,191
4022941,2433,2,227
5289096,2036,2,200
4037223,1856,2,234
4022919,2283,2,304
4996977,1955,2,259
4037177,1698,2,215
5231612,1955,2,197
4023410,2258,2,275
6114729,2288,2,199
5709980,2155,2,254
4726942,1955,2,259
4022901,2048,2,207
4739207,2170,2,239
4459258,2062,2,241
3687428,2155,2,246
4024168,1887,2,230
3926339,2210,2,213
2302,1832,2,248
3926286,2371,2,253
4726948,2111,2,195
4023064,2342,2,269
4037160,2154,2,215
2433,4473171,2,230
2433,4473170,2,229
2222,2155,2,400
2433,4473172,2,268
4036764,2331,2,216
5709982,1864,2,207
4037218,2048,2,207
4996981,2111,2,209
4008223,2147,2,208
3685862,2154,2,204
4439500,2155,2,235
4028836,2035,2,216
4037193,2522,2,270
5657319,1832,2,199
3748084,2371,2,269
3716942,2170,2,239
3687433,2522,2,270
5675641,1955,2,207
1967,2155,2,400
3813032,2433,2,227
4037764,2433,2,186
4008285,2147,2,191
4022995,1803,2,239
4472671,1856,2,234
5709981,2331,2,234
4459255,2522,2,270
5688936,2371,2,199
4016325,2036,2,223
3687241,2155,2,246
4459253,2155,2,221
3748086,1832,2,202
2223,2036,2,360
4036769,1892,2,237
3812967,2036,2,243
4037204,1980,2,211
5682060,2036,2,207
2545,2028,2,234
3748055,2062,2,287
1166834,2036,2,180
3813137,2028,2,284
5688958,2371,2,269
3926171,1755,2,230
4008849,2147,2,208
3764513,1892,2,226
4036769,2288,2,237
3747960,2154,2,270
3813103,2062,2,220
4037178,2443,2,197
2067,5922161,2,242
3687251,2062,2,209
4037247,1751,2,257
3748070,1751,2,257
2531,1832,2,153
5675641,2210,2,207
4037163,2154,2,204
3687088,2155,2,246
4459255,1642,2,270
4035989,2210,2,197
2144,2083,2,106
4996974,2210,2,205
3811242,2200,2,200
4008385,2028,2,191
2219,2155,2,130
3813012,1755,2,229
4023064,1803,2,269
4726938,2111,2,197
1166833,2210,2,240
4037775,2544,2,210
3877768,2342,2,252
5727702,2036,2,243
4035990,2210,2,189
3343792,1698,2,180
3813138,2028,2,205
4022903,2433,2,264
4028837,2154,2,236
4024020,1887,2,297
3740325,2028,2,203
3812919,2036,2,230
4037178,1698,2,197
4016741,2258,2,275
4022904,2323,2,259
3748069,1751,2,186
4016270,2331,2,216
4037793,2170,2,202
4024820,2283,2,267
3764812,2036,2,220
3716926,1955,2,189
1651,1832,2,136
4037172,1832,2,277
3687242,2036,2,282
5727632,1688,2,269
4037221,2323,2,259
4439501,2155,2,235
2384,2383,2,99
3813032,1755,2,227
4016743,1803,2,269
3672107,1751,2,257
4037188,2062,2,191
3764511,2155,2,282
5761325,1755,2,216
5657314,1751,2,252
6114730,2155,2,265
3343763,2170,2,180
5018399,1892,2,223
5657319,2371,2,199
4037753,2342,2,269
4036767,2155,2,246
4997021,2111,2,241
5478405,2035,2,270
4022893,1945,2,240
3765441,2170,2,239
4037752,1803,2,207
5675642,1955,2,189
1755,4035035,2,186
3687082,1642,2,249
3764615,2155,2,252
4109729,2035,2,236
4472697,1755,2,264
5709894,2154,2,291
1166835,2036,2,180
4022890,2544,2,229
3716966,1955,2,189
4726739,2155,2,243
5727634,1980,2,211
4036985,2036,2,200
3764732,1945,2,209
4022994,1803,2,216
1774,2383,2,71
3813079,2111,2,241
4008848,2147,2,191
4036769,2036,2,240
5709887,2067,2,115
4037786,2155,2,198
3813102,2062,2,195
4037265,2111,2,209
4459252,2155,2,246
4008222,2147,2,191
5688959,1832,2,277
3747835,2111,2,241
3764616,2155,2,199
3672171,2429,2,186
4770183,1892,2,226
1755,4035040,2,229
4016326,2036,2,243
3811236,1980,2,211
4036193,2067,2,242
4146146,1751,2,213
3748072,2470,2,260
3813012,2433,2,229
4016266,1892,2,245
4146116,1832,2,269
4036205,1955,2,263
4037248,1725,2,192
5710036,2036,2,220
4726949,2062,2,209
3765275,2429,2,236
3687079,2111,2,209
5709892,2154,2,193
