from_stop_id,to_stop_id,transfer_type,min_transfer_time
3749780,2384,2,271
2422,5121539,2,210
1648,1794,2,112
4658209,2104,2,185
2209,4044988,2,194
2314,3893340,2,256
3765147,2314,2,274
2314,3893341,2,207
2314,3893342,2,228
3749781,2384,2,271
2314,3893343,2,216
1696,4036817,2,187
1860,4354377,2,196
2199,5150444,2,189
3343767,2314,2,180
1860,4354376,2,251
4037790,2384,2,190
1954,5018141,2,194
3749787,2015,2,244
1954,5018140,2,193
2104,3972547,2,196
2104,3972548,2,187
2316,4016279,2,277
2384,4016363,2,231
2384,4016362,2,244
5018361,2495,2,182
1774,4016363,2,231
1774,4016362,2,244
1806,4016364,2,238
1806,3893351,2,238
2055,3972547,2,196
3747909,1954,2,195
2055,3972548,2,187
4439516,1854,2,263
2435,5138033,2,252
2015,3811289,2,244
1695,4036815,2,195
1696,4378066,2,261
1695,4036816,2,195
4008479,1806,2,276
2345,3687240,2,223
1806,3687120,2,223
4016530,1849,2,245
4008416,1966,2,218
5018346,1649,2,219
5018366,2347,2,215
5018365,2347,2,207
4439525,1876,2,225
3749771,1800,2,258
5018382,2321,2,263
3747913,2085,2,240
2125,1954,2,55
2221,3687302,2,234
4726738,2345,2,231
2327,4354138,2,196
1954,3764608,2,225
1954,3764607,2,200
4378356,1925,2,211
2327,4354137,2,251
4658168,2236,2,197
2546,4035814,2,214
1966,1967,2,400
3812967,2221,2,243
1740,4677657,2,276
2221,3926439,2,218
4767046,1648,2,222
1966,1965,2,250
1774,3764506,2,201
4996967,2209,2,207
3812919,1966,2,230
2345,4459251,2,276
2345,4016323,2,276
2344,3764600,2,214
2505,4439499,2,199
5018392,1954,2,198
2491,3813075,2,192
2491,3813076,2,201
4008419,1774,2,190
1954,3666772,2,198
5018431,2347,2,207
2546,4035813,2,240
4658215,1944,2,252
4996993,2209,2,225
4767062,2250,2,199
2209,4045034,2,203
2314,4459243,2,234
1966,4036768,2,216
3765192,1847,2,249
2314,4459242,2,249
1966,4036769,2,282
4996994,1954,2,200
2314,4459244,2,249
5018352,1854,2,195
1966,4036767,2,242
4016429,1966,2,218
4439515,2321,2,195
1734,3893390,2,219
4471741,1734,2,217
2085,4035560,2,214
2384,3687091,2,190
1649,4036778,2,213
1649,4036777,2,219
1925,4036802,2,211
1925,4036803,2,199
4378412,2347,2,195
3749763,1676,2,230
1954,4035916,2,187
1954,4035915,2,207
3343768,1847,2,180
3785807,1695,2,295
3812918,2221,2,230
3749793,1676,2,203
5018427,2250,2,199
4658255,1944,2,310
3812967,1966,2,243
1685,3893490,2,207
4658164,2199,2,202
5018430,1808,2,195
4439534,1925,2,211
2104,3665024,2,284
4016479,1806,2,223
2345,3764509,2,231
4726739,1966,2,243
1806,4016323,2,276
3747968,2327,2,270
3740502,2209,2,203
1847,4036756,2,249
1847,4036755,2,236
5355345,2422,2,192
1847,4036754,2,234
1685,3893489,2,206
1847,4036753,2,256
1847,4036752,2,249
1954,4036978,2,207
1954,4036979,2,246
4843455,2301,2,225
4843813,1871,2,220
1954,3740295,2,246
1954,3740294,2,187
2505,5161547,2,199
5018355,1648,2,248
2505,5161546,2,229
4130576,2272,2,225
2327,4036974,2,270
2327,4036975,2,251
4378356,2250,2,211
4439519,2528,2,222
1696,4458795,2,261
3747908,2209,2,200
5018373,1925,2,199
1944,4035792,2,202
4472871,2209,2,196
1944,4035791,2,252
1944,4035790,2,310
2314,3811232,2,261
4658214,2199,2,202
2221,3764548,2,254
3747978,2209,2,200
4473608,1871,2,225
4767052,1876,2,225
1849,3811229,2,252
2221,4016327,2,248
5018435,2528,2,222
4035063,2221,2,238
1696,4458789,2,259
1907,3764518,2,219
2232,3764567,2,226
5018353,1854,2,263
1907,3764519,2,226
4471832,1734,2,238
2422,4035799,2,207
1860,4036975,2,251
1860,4036974,2,270
2221,4016325,2,223
2221,4016326,2,243
1907,3887761,2,226
2221,4016324,2,243
3785807,2505,2,295
4016429,2221,2,218
2314,4008890,2,249
3730676,2505,2,193
1806,3687240,2,223
2221,1166834,2,360
2221,1166835,2,360
4439512,2020,2,228
1740,4677676,2,268
1740,4677675,2,271
4016483,1966,2,208
2546,4035914,2,214
2546,4035913,2,240
2316,4016318,2,245
5018411,1648,2,214
1808,3786051,2,228
1808,3786050,2,228
4037786,2221,2,198
1774,3687091,2,190
1908,1907,2,14
2221,4459252,2,242
4439526,2347,2,189
2221,4459253,2,208
1744,4035819,2,215
2435,3764804,2,269
2435,3764805,2,201
4439511,2020,2,214
1860,4035811,2,270
5018364,1808,2,189
1860,4035812,2,251
2314,3764798,2,249
2418,4677745,2,271
2314,3764799,2,256
2418,4677746,2,268
4378363,1695,2,239
2314,3811286,2,229
3765149,1971,2,230
3343767,1847,2,180
5018373,2250,2,199
4439519,1648,2,222
2313,2314,2,119
2199,5150370,2,189
2199,5150371,2,189
2495,4036790,2,184
1849,3811288,2,273
5018414,1876,2,212
2495,4036791,2,182
5018433,1685,2,182
2232,3764519,2,226
1695,4284930,2,216
2232,3764518,2,219
2219,2221,2,262
5018360,2495,2,184
1847,5138167,2,261
1860,4354138,2,196
5018364,2347,2,189
1860,4354137,2,251
2519,4378061,2,323
1774,1773,2,54
2085,4035913,2,240
2085,4035914,2,214
1966,2036,2,264
2344,3764571,2,214
2221,3764510,2,242
4471741,2412,2,217
2221,3764512,2,278
2519,4378060,2,304
2221,3764511,2,282
2199,3664982,2,233
2422,3972545,2,192
4010673,1703,2,246
2199,3664981,2,233
2422,3972544,2,210
1675,2486,2,104
4658165,1944,2,252
1849,4354366,2,277
1774,4016330,2,190
2055,4035797,2,201
4378412,1808,2,195
1806,4025460,2,238
2422,3813331,2,220
2344,3764546,2,214
5355345,1744,2,192
3749781,1774,2,271
3749779,2384,2,286
5018363,2272,2,225
1966,3926439,2,218
2314,2102,2,300
5018406,2020,2,214
1806,3764810,2,238
2233,1907,2,76
3730627,1695,2,193
5018432,2272,2,225
4439510,1649,2,213
4008415,2221,2,256
1676,4035806,2,279
1676,4035807,2,267
1676,4035808,2,207
1676,4035809,2,196
2093,3765064,2,227
2209,4036861,2,198
2209,4036862,2,246
2314,4008835,2,209
2486,3750031,2,230
1847,3764800,2,207
1847,3764801,2,228
1847,3764802,2,216
1847,3764803,2,233
2384,4037201,2,190
4726740,2221,2,256
2528,3926308,2,243
2528,3926309,2,199
2209,3666772,2,198
4767055,2347,2,215
5018405,1649,2,219
1849,4354125,2,277
1876,4036792,2,212
1876,4036793,2,225
2384,1773,2,89
3716883,2345,2,223
5018423,2250,2,218
4658258,2104,2,201
1740,3813531,2,226
1681,3748054,2,201
1966,3764574,2,282
4008414,1966,2,256
1681,3748053,2,192
1966,3764575,2,254
1740,3813530,2,207
2528,3765306,2,222
3730627,2505,2,193
4658164,1944,2,202
4473663,2301,2,225
4439619,1696,2,187
4439522,2495,2,184
1806,4036766,2,276
4439524,2272,2,212
1757,3926206,2,252
1757,3926205,2,201
4473663,1871,2,225
4274633,2199,2,189
2221,4036769,2,282
1968,1966,2,540
4658168,1911,2,197
2221,4036767,2,242
2221,4036768,2,216
4016474,2316,2,245
4010675,1676,2,267
4439524,1876,2,212
1695,5161546,2,229
5018352,2321,2,195
1847,5018223,2,249
1695,5161547,2,199
3730676,1695,2,193
1757,3764805,2,201
1757,3764804,2,269
4439526,1808,2,189
3765148,1847,2,209
1639,4378061,2,323
4658204,2104,2,201
1847,5138168,2,216
1847,5138169,2,233
1971,3811231,2,216
2199,3663940,2,199
1971,3811230,2,195
2199,3663941,2,230
1907,3764596,2,226
2529,4036778,2,213
2529,4036777,2,219
2327,2328,2,60
1639,4378060,2,304
1971,4008834,2,222
2316,3749683,2,277
2316,4354125,2,277
2104,4009054,2,224
4767049,1685,2,184
2209,4035816,2,187
2221,3687089,2,234
2209,4035815,2,187
3785915,2301,2,211
1954,4035731,2,193
2104,4009055,2,196
5018427,1925,2,199
2412,3893465,2,228
4767056,2347,2,195
2412,3893464,2,207
1944,3663940,2,199
2412,3893463,2,207
1954,4035730,2,193
4767056,1808,2,195
1944,3663941,2,230
2221,3687086,2,278
3747978,1954,2,200
4036295,2221,2,241
2221,3687088,2,242
1695,4284929,2,201
2221,3687087,2,282
1734,3893464,2,207
1734,3893465,2,228
4016486,1966,2,243
2418,3813531,2,226
1734,3893463,2,207
2418,3813530,2,207
1757,5138033,2,252
4008416,2221,2,218
2505,4036815,2,195
2505,4036816,2,195
2314,4016335,2,216
5018338,1966,2,241
2314,4016336,2,229
5018435,1648,2,222
2314,4016337,2,207
4473608,2301,2,225
2435,1166836,2,180
4036296,2221,2,237
2221,4025465,2,278
2221,4025464,2,242
2250,3754327,2,297
1954,4045034,2,203
2314,4016334,2,233
2209,3666724,2,198
2209,3666725,2,203
5018363,1876,2,225
2232,3764596,2,226
2435,1166837,2,180
4037788,1966,2,248
4010679,1860,2,196
2209,3666561,2,198
2209,3666562,2,203
4439500,2221,2,269
3740510,1849,2,277
2226,5018188,2,230
2233,2232,2,78
1907,3764567,2,226
4274634,1944,2,189
2104,4009085,2,199
2104,4009086,2,254
2226,1972,2,119
1966,4016265,2,208
1966,4016266,2,208
2104,4035797,2,201
1966,4016267,2,218
1966,4016268,2,254
1805,3764600,2,214
4016483,2221,2,208
2486,2484,2,245
4037784,2345,2,231
2316,4354366,2,277
1854,4036784,2,263
2221,5138062,2,252
1854,4036783,2,195
4658159,2104,2,185
3765149,2226,2,230
2221,4651134,2,243
2528,3926337,2,216
1676,3750031,2,230
4008419,2384,2,190
1734,3813533,2,251
2347,3864875,2,198
1734,3813532,2,243
2125,2209,2,15
5018361,1685,2,182
2347,3864876,2,198
3765192,2314,2,249
4658169,2236,2,191
4439620,2321,2,263
5018348,2020,2,214
2314,5138223,2,229
1966,4036986,2,258
1911,4035785,2,193
2528,2404,2,102
1911,4035786,2,208
1911,4035787,2,213
5018372,2250,2,239
1966,4036985,2,200
1911,4035788,2,220
1648,3765306,2,222
2314,4016361,2,249
1966,3764548,2,254
2314,4008283,2,225
4439529,2347,2,195
2221,3764575,2,254
2221,3764574,2,282
1954,3666673,2,203
4658219,2236,2,191
4439527,2347,2,207
1964,2221,2,248
2221,3695557,2,278
4037270,1954,2,246
4037790,1774,2,190
4439510,2529,2,213
2055,3665024,2,284
1681,3764570,2,205
1681,3813075,2,192
5018416,2347,2,215
1681,3813076,2,201
2528,3764540,2,216
5018356,2528,2,214
4996968,1954,2,226
2221,3442416,2,212
1676,1674,2,236
5018415,2347,2,189
2221,3442415,2,212
4843454,2301,2,220
1966,3764510,2,242
2528,3764527,2,243
2314,3747816,2,228
1966,3764511,2,282
5018411,2528,2,214
2314,3747817,2,249
2314,3747814,2,256
2314,3747815,2,234
1966,4651134,2,243
5018347,1649,2,213
1966,3764512,2,278
2314,3747818,2,233
4378405,2506,2,187
2528,3893371,2,203
2314,3747813,2,249
2528,3893370,2,216
4473598,2250,2,218
2528,3764528,2,199
1954,4035561,2,207
2199,4574200,2,310
2347,4036796,2,215
1954,4035562,2,225
4423342,1695,2,193
2546,4035559,2,240
2347,4036795,2,207
2528,3893369,2,248
1648,3926309,2,199
1648,3926308,2,243
2347,4036797,2,195
4037788,2221,2,248
2347,4036794,2,189
4036296,1966,2,237
3807576,1774,2,286
2345,3764810,2,238
2384,3764806,2,244
1808,3864876,2,198
1808,3864875,2,198
2221,3926387,2,242
4726738,1806,2,231
2221,3926388,2,278
2221,3926389,2,275
4439525,2272,2,225
1954,4035816,2,187
2384,3764807,2,231
1954,4035815,2,187
5018399,2221,2,241
5018338,2221,2,241
4767061,2250,2,211
5018386,1966,2,216
5018415,1808,2,189
5355344,1744,2,198
1954,4211807,2,193
5355344,2422,2,198
3747912,2546,2,214
4439548,2505,2,199
1954,4211806,2,193
2528,3764560,2,199
2528,3764561,2,216
4767055,1808,2,215
4439547,1695,2,239
2209,5018141,2,194
2209,5018140,2,193
2232,5138067,2,219
3730628,1695,2,231
3812918,1966,2,230
1648,3926337,2,216
2314,5018223,2,249
1966,3695557,2,278
2221,3687428,2,242
4274634,2199,2,189
2221,3687429,2,278
2226,2227,2,86
4767051,2272,2,212
1681,3764545,2,205
1847,3764799,2,256
1954,3666672,2,198
1847,3764798,2,249
2221,3687242,2,282
2221,3687241,2,242
4010680,1860,2,275
3807565,1954,2,225
3785806,2505,2,276
5018355,2528,2,248
1695,4378048,2,199
1695,4378049,2,231
1806,3926386,2,276
2221,5289096,2,200
3747909,2209,2,195
5018356,1648,2,214
4726713,1774,2,286
4010680,2327,2,275
1854,3764973,2,229
3740510,2316,2,277
1944,3665027,2,291
4439535,2250,2,199
1944,3665026,2,202
1806,4037241,2,231
1847,4016361,2,249
2345,3893351,2,238
4274633,1944,2,189
2175,4035801,2,231
4471839,1648,2,222
2250,3864882,2,199
2175,4035800,2,216
1847,2224141,2,233
1847,2224140,2,233
2314,4008204,2,228
2250,3864881,2,239
2199,3663816,2,230
2528,4036786,2,243
2199,3663817,2,233
2528,4036787,2,222
2199,3663814,2,199
2221,2220,2,123
2199,3663815,2,205
2314,2224140,2,233
2221,2222,2,400
4016441,2134,2,194
4767053,2347,2,189
2384,3764846,2,190
1695,4378069,2,252
2546,4035560,2,214
2314,4036658,2,256
2314,4036657,2,236
3740502,1954,2,203
1971,5018188,2,230
2104,4705583,2,224
4439620,1854,2,263
2104,4705584,2,254
2104,4705585,2,184
2314,5138167,2,261
2314,5138168,2,216
2314,5138169,2,233
4658204,2055,2,201
5018347,2529,2,213
5018405,2529,2,219
3749771,2373,2,258
2221,3687469,2,241
2104,4705586,2,199
4473611,2301,2,316
1954,3666620,2,198
2528,3764589,2,199
1954,3666621,2,203
2345,3926386,2,276
1847,4016337,2,207
1847,4016336,2,229
1847,4016335,2,216
1847,4016334,2,233
3812921,2345,2,238
4767074,1695,2,239
4767049,2495,2,184
2528,3764590,2,216
2327,4035911,2,270
2314,2224141,2,233
1847,4036657,2,236
2327,4035912,2,251
1847,4036658,2,256
4010674,2486,2,279
3749793,2486,2,203
3812920,2221,2,218
1808,3786095,2,198
4010672,2448,2,226
4658157,1744,2,192
1808,3786096,2,198
5018430,2347,2,195
2422,3887739,2,194
4473609,2301,2,220
3747968,1860,2,270
4016484,1966,2,208
2321,3764973,2,229
1846,1847,2,95
2219,1966,2,271
4016485,1966,2,218
3749780,1774,2,271
2199,5150325,2,189
1808,5221801,2,212
3749787,2134,2,244
4008480,1966,2,243
3749762,1676,2,220
4016484,2221,2,208
2232,3887761,2,226
5018367,1808,2,195
1849,3764502,2,245
4439523,2495,2,182
4473598,1925,2,218
2223,1966,2,540
2104,4035821,2,185
2314,4726922,2,249
3765148,2314,2,209
2314,4726920,2,234
2345,3687120,2,223
2314,4726921,2,236
4016535,1806,2,223
1847,5138032,2,216
2327,4035558,2,251
1847,5138031,2,261
2327,4035557,2,270
2226,3811230,2,195
2226,3811231,2,216
2055,5121541,2,196
4473611,1871,2,316
2321,3893392,2,263
2221,4770181,2,243
4008415,1966,2,256
2412,3813532,2,243
2412,3813533,2,251
4016485,2221,2,218
2221,4770182,2,199
2221,4770183,2,256
1966,3687302,2,234
1849,3764500,2,277
2403,1648,2,129
4996966,2209,2,200
1648,3893448,2,203
1648,3893446,2,214
2314,4726918,2,249
1648,3893447,2,216
2314,4726919,2,256
1648,3893445,2,248
4037785,1966,2,243
3749763,2486,2,230
1744,4035799,2,207
4996966,1954,2,200
4016487,2221,2,254
1966,5138062,2,252
4996968,2209,2,226
4037257,1854,2,229
4996993,1954,2,225
1944,4574200,2,310
3785915,1871,2,211
5018357,2528,2,214
2104,4705652,2,199
1695,4439499,2,199
2104,4705653,2,254
3812922,1806,2,231
4471839,2528,2,222
1846,2314,2,125
2347,3786051,2,228
3749779,1774,2,286
2347,3786050,2,228
1966,4036648,2,216
4439547,2505,2,239
5018349,2020,2,228
2221,1965,2,250
2221,1967,2,400
1966,4036649,2,254
2422,4035819,2,215
1740,4677745,2,271
1740,4677746,2,268
3740507,2134,2,235
4035063,1966,2,238
4008480,2221,2,243
2221,3764811,2,243
1847,4008204,2,228
2221,3764812,2,218
2403,2528,2,118
1954,4036862,2,246
2055,4705652,2,199
2055,4705653,2,254
2139,4036780,2,228
1954,4036861,2,198
1911,3798463,2,205
4035064,1966,2,238
1911,3798464,2,194
1849,4016279,2,277
2321,4036783,2,195
2321,4036784,2,263
1847,2053,2,250
1966,2220,2,126
2020,4036780,2,228
1847,3926213,2,249
1966,2222,2,400
3812921,1806,2,238
1847,3926211,2,207
1966,3442416,2,212
1847,3926212,2,256
2221,2036,2,255
5018372,1925,2,239
1847,3926210,2,209
1966,3442415,2,212
2485,1676,2,127
1695,4439475,2,222
1695,4439476,2,195
5018414,2272,2,212
4010677,2486,2,196
1968,2221,2,540
2345,4016364,2,238
4472870,2209,2,196
4016430,1966,2,243
5018367,2347,2,195
1847,3926208,2,233
1681,3764599,2,205
1847,3926209,2,216
1808,4036796,2,215
1808,4036797,2,195
4439528,1808,2,215
1808,4036794,2,189
1808,4036795,2,207
2236,4035785,2,193
1806,3764509,2,231
2236,4035788,2,220
2435,5138171,2,288
2236,4035786,2,208
2435,5138170,2,252
2236,4035787,2,213
4767046,2528,2,222
1860,4035557,2,270
1860,4035558,2,251
4037785,2221,2,243
4843455,1871,2,225
3343768,2314,2,180
1966,1166835,2,360
1966,1166834,2,360
4439534,2250,2,211
2020,4036779,2,214
1854,3893367,2,263
1854,3893366,2,195
2506,4036817,2,187
2321,3893367,2,263
2321,3893366,2,195
4767051,1876,2,212
4439527,1808,2,207
4010672,1703,2,226
5018357,1648,2,214
4767050,2495,2,182
1744,5121539,2,210
4378363,2505,2,239
2347,3786096,2,198
2347,3786095,2,198
1695,4439453,2,222
4008417,1966,2,248
3716883,1806,2,223
2139,4036779,2,214
4658219,1911,2,191
2485,2486,2,125
4767062,1925,2,199
1648,3764528,2,199
1648,3764527,2,243
2055,4705586,2,199
2055,4705585,2,184
4010676,2486,2,207
4473599,2250,2,239
2209,4211807,2,193
4016497,2134,2,194
2528,1794,2,98
2221,3764845,2,248
2055,4705584,2,254
1971,1972,2,133
1964,1966,2,257
2055,4705583,2,224
2199,5150470,2,189
1966,4770182,2,199
1966,4770181,2,243
2209,4211806,2,193
2209,4035731,2,193
2316,3764502,2,245
2316,3764500,2,277
2209,4035730,2,193
5018382,1854,2,263
4726713,2384,2,286
2448,4035804,2,226
4658209,2055,2,185
2448,4035805,2,246
4658156,1744,2,203
2236,4574197,2,190
2236,4574198,2,209
4016497,2015,2,194
2236,4574196,2,190
5018366,1808,2,215
1966,4016327,2,248
1966,4016326,2,243
1966,4016325,2,223
1966,4016324,2,243
2221,4036822,2,254
2486,4035808,2,207
2486,4035809,2,196
2486,4035806,2,279
2486,4035807,2,267
1847,3893342,2,228
1854,3893392,2,263
1847,3893343,2,216
1911,4758986,2,228
1847,3893344,2,233
1911,4758987,2,200
2491,3764570,2,205
1911,4758988,2,191
2491,3764545,2,205
4658206,2422,2,203
1847,3893341,2,207
1911,4574196,2,190
1847,3893340,2,256
1911,4574197,2,190
2221,3764660,2,252
1911,4574198,2,209
4767074,2505,2,239
4016486,2221,2,243
4037270,2209,2,246
2221,3764661,2,199
4016430,2221,2,243
5018365,1808,2,207
1744,3887739,2,194
1944,3708446,2,189
1944,3708447,2,189
4439511,2139,2,214
1685,4036791,2,182
1806,4459251,2,276
1648,4036786,2,243
1847,3893339,2,249
1648,4036787,2,222
1685,4036790,2,184
1774,3764806,2,244
1847,3811232,2,261
2236,4758988,2,191
1774,3764807,2,231
2236,4758986,2,228
1925,4293173,2,297
2236,4758987,2,200
1966,4036870,2,258
1847,5138223,2,229
1971,2227,2,99
1847,5018187,2,209
1847,3747816,2,228
1847,3747817,2,249
2199,3708446,2,189
4439523,1685,2,182
1847,3747818,2,233
1847,3747813,2,249
1847,3747814,2,256
2199,3708447,2,189
1847,5018186,2,253
1847,3747815,2,234
2528,3765258,2,222
1854,4036818,2,263
4658156,2422,2,203
1847,4008835,2,209
4010675,2486,2,267
4658201,2199,2,310
4996994,2209,2,200
4658157,2422,2,192
4472871,1954,2,196
1966,4025464,2,242
2528,5138073,2,243
1966,4025465,2,278
5018406,2139,2,214
5018353,2321,2,263
4035064,2221,2,238
2209,4036978,2,207
4008479,2345,2,276
4996967,1954,2,207
2209,4036979,2,246
2272,4036793,2,225
1847,4008283,2,225
2272,4036792,2,212
1944,3663877,2,199
1944,3663878,2,205
5018413,1685,2,184
1944,3663879,2,230
2221,3764603,2,263
3785914,2301,2,211
4439512,2139,2,228
2093,4035803,2,227
2093,4035802,2,229
4439518,2528,2,243
1744,3813331,2,220
1695,4458792,2,203
1944,3708492,2,189
1944,3708491,2,189
2209,3740295,2,246
2209,3740294,2,187
1695,4458791,2,222
4439500,1966,2,269
2505,4378069,2,252
2085,4035814,2,214
1944,5150370,2,189
2085,4035813,2,240
1944,5150371,2,189
2221,4016267,2,218
1648,3764561,2,216
2221,4016266,2,208
1648,3764560,2,199
2221,4016265,2,208
2221,3764615,2,252
4658201,1944,2,310
2221,3764616,2,199
2221,4016268,2,254
2221,3764617,2,216
4767100,2506,2,187
1774,3764846,2,190
1793,2528,2,162
1808,3792947,2,212
1808,4124835,2,215
5018346,2529,2,219
2223,2221,2,540
1808,3792946,2,212
1966,3687242,2,282
1966,5289160,2,237
2435,3893345,2,269
2226,4008834,2,222
1966,3687241,2,242
2435,3893346,2,201
1971,4008202,2,267
1971,4008203,2,278
4658207,1744,2,192
3748031,2209,2,195
4439548,1695,2,199
1648,3893369,2,248
2491,3764599,2,205
2316,3811288,2,273
2199,3708492,2,189
2250,4293173,2,297
2505,4378048,2,199
5018408,2321,2,195
2505,4378049,2,231
1793,1648,2,126
2199,3708491,2,189
4378353,1808,2,223
4010673,2448,2,246
4658215,2199,2,252
5018362,2272,2,212
4843813,2301,2,220
3740501,2209,2,199
1944,3663880,2,233
1648,3893370,2,216
1648,3893371,2,203
1648,3764540,2,216
2085,4036977,2,214
2085,4036976,2,240
2055,4009055,2,196
1944,5150325,2,189
2505,4284930,2,216
2055,4009054,2,224
4378402,2505,2,199
4767052,2272,2,225
1676,2484,2,247
1757,3893345,2,269
1757,3893346,2,201
1871,3781648,2,225
2076,2209,2,55
1871,3781649,2,220
1847,4726922,2,249
1985,4035801,2,231
4037784,1806,2,231
1985,4035800,2,216
3747912,2085,2,214
3807565,2209,2,225
2301,3781651,2,316
2495,3893490,2,207
4439516,2321,2,263
2384,2383,2,99
5018432,1876,2,225
1860,1861,2,60
1966,4036822,2,254
2301,3781649,2,220
5018409,2321,2,263
2495,3893489,2,206
2301,3781648,2,225
2313,1847,2,88
3812919,2221,2,230
2505,4284929,2,201
1648,2404,2,116
2314,2053,2,300
4010671,2093,2,227
1648,3764590,2,216
1944,3664981,2,233
1944,3664982,2,233
2321,4036818,2,263
2134,3811289,2,244
2418,4677675,2,271
2418,4677676,2,268
5018419,1925,2,211
5018360,1685,2,184
1860,4035911,2,270
1774,4025458,2,231
1860,4035912,2,251
1774,4025457,2,201
2236,3798463,2,205
1966,3687086,2,278
1966,3687087,2,282
1774,2383,2,71
1966,3687088,2,242
4439509,1649,2,219
1966,3687089,2,234
2199,4758990,2,310
4130576,1876,2,225
1966,3764660,2,252
2236,3798464,2,194
1966,3764661,2,199
2055,4035821,2,185
2412,3893390,2,219
1966,3687469,2,241
