route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1197634,2025250,10020252500651562,101,101,0,
1197634,2025251,10020252510651562,101,101,0,
1197634,2025253,10020252530651562,101,101,0,
1197634,2025254,10020252540651562,101,101,0,
1197634,2025255,10020252550651562,101,101,0,
1197634,2025256,10020252560651562,101,101,0,
1197634,2025250,10120252500651562,101,101,0,
1197634,2025251,10120252510651562,101,101,0,
1197634,2025253,10120252530651562,101,101,0,
1197634,2025254,10120252540651562,101,101,0,
1197634,2025255,10120252550651562,101,101,0,
1197634,2025256,10120252560651562,101,101,0,
1197634,2025250,1020252500651562,101,101,0,
1197634,2025251,1020252510651562,101,101,0,
1197634,2025253,1020252530651562,101,101,0,
1197634,2025254,1020252540651562,101,101,0,
1197634,2025255,1020252550651562,101,101,0,
1197634,2025256,1020252560651562,101,101,0,
1197634,2025250,10220252500651562,101,101,0,
1197634,2025251,10220252510651562,101,101,0,
1197634,2025253,10220252530651562,101,101,0,
1197634,2025254,10220252540651562,101,101,0,
1197634,2025255,10220252550651562,101,101,0,
1197634,2025256,10220252560651562,101,101,0,
1197634,2025250,10320252500651562,101,101,0,
1197634,2025251,10320252510651562,101,101,0,
1197634,2025253,10320252530651562,101,101,0,
1197634,2025254,10320252540651562,101,101,0,
1197634,2025255,10320252550651562,101,101,0,
1197634,2025256,10320252560651562,101,101,0,
1197634,2025250,10420252500651562,101,101,0,
1197634,2025251,10420252510651562,101,101,0,
1197634,2025253,10420252530651562,101,101,0,
1197634,2025254,10420252540651562,101,101,0,
1197634,2025255,10420252550651562,101,101,0,
1197634,2025256,10420252560651562,101,101,0,
1197634,2025250,10520252500651562,101,101,0,
1197634,2025251,10520252510651562,101,101,0,
1197634,2025253,10520252530651562,101,101,0,
1197634,2025254,10520252540651562,101,101,0,
1197634,2025255,10520252550651562,101,101,0,
1197634,2025256,10520252560651562,101,101,0,
1197634,2025250,10620252500651562,101,101,0,
1197634,2025251,10620252510651562,101,101,0,
1197634,2025253,10620252530651562,101,101,0,
1197634,2025254,10620252540651562,101,101,0,
1197634,2025255,10620252550651562,101,101,0,
1197634,2025256,10620252560651562,101,101,0,
1197634,2025250,10720252500651562,101,101,0,
1197634,2025251,10720252510651562,101,101,0,
1197634,2025253,10720252530651562,101,101,0,
1197634,2025254,10720252540651562,101,101,0,
1197634,2025255,10720252550651562,101,101,0,
1197634,2025256,10720252560651562,101,101,0,
1197634,12025250,10820252500651562,101,101,0,
1197634,2025251,10820252510651562,101,101,0,
1197634,2025253,10820252530651562,101,101,0,
1197634,2025254,10820252540651562,101,101,0,
1197634,2025255,10820252550651562,101,101,0,
1197634,2025256,10820252560651562,101,101,0,
1197634,12025250,10920252500651562,101,101,0,
1197634,2025251,10920252510651562,101,101,0,
1197634,2025253,10920252530651562,101,101,0,
1197634,2025254,10920252540651562,101,101,0,
1197634,2025255,10920252550651562,101,101,0,
1197634,2025256,10920252560651562,101,101,0,
1197634,12025250,11020252500651562,101,101,0,
1197634,2025251,11020252510651562,101,101,0,
1197634,2025253,11020252530651562,101,101,0,
1197634,2025254,11020252540651562,101,101,0,
1197634,2025255,11020252550651562,101,101,0,
1197634,2025256,11020252560651562,101,101,0,
1197634,2025251,11120252510651562,101,101,0,
1197634,2025253,11120252530651562,101,101,0,
1197634,2025254,11120252540651562,101,101,0,
1197634,2025255,11120252550651562,101,101,0,
1197634,2025256,11120252560651562,101,101,0,
1197634,2025250,1120252500651562,101,101,0,
1197634,2025251,1120252510651562,101,101,0,
1197634,2025253,1120252530651562,101,101,0,
1197634,2025254,1120252540651562,101,101,0,
1197634,2025255,1120252550651562,101,101,0,
1197634,2025256,1120252560651562,101,101,0,
1197634,2025251,11220252510651562,101,101,0,
1197634,2025253,11220252530651562,101,101,0,
1197634,2025254,11220252540651562,101,101,0,
1197634,2025255,11220252550651562,101,101,0,
1197634,2025256,11220252560651562,101,101,0,
1197634,2025251,11320252510651562,101,101,0,
1197634,2025253,11320252530651562,101,101,0,
1197634,2025254,11320252540651562,101,101,0,
1197634,2025255,11320252550651562,101,101,0,
1197634,2025256,11320252560651562,101,101,0,
1197634,2025251,11420252510651562,101,101,0,
1197634,2025253,11420252530651562,101,101,0,
1197634,2025254,11420252540651562,101,101,0,
1197634,2025255,11420252550651562,101,101,0,
1197634,2025256,11420252560651562,101,101,0,
1197634,2025251,11520252510651562,101,101,0,
1197634,2025253,11520252530651562,101,101,0,
1197634,2025254,11520252540651562,101,101,0,
1197634,2025255,11520252550651562,101,101,0,
1197634,2025256,11520252560651562,101,101,0,
1197634,2025251,11620252510651562,101,101,0,
1197634,2025253,11620252530651562,101,101,0,
1197634,2025254,11620252540651562,101,101,0,
1197634,2025255,11620252550651562,101,101,0,
1197634,2025256,11620252560651562,101,101,0,
1197634,2025251,11720252510651562,101,101,0,
1197634,2025253,11720252530651562,101,101,0,
1197634,2025254,11720252540651562,101,101,0,
1197634,2025255,11720252550651562,101,101,0,
1197634,2025256,11720252560651562,101,101,0,
1197634,12025251,11820252510651562,101,101,0,
1197634,2025253,11820252530651562,101,101,0,
1197634,2025254,11820252540651562,101,101,0,
1197634,2025255,11820252550651562,101,101,0,
1197634,2025256,11820252560651562,101,101,0,
1197634,12025251,11920252510651562,101,101,0,
1197634,2025253,11920252530651562,101,101,0,
1197634,2025254,11920252540651562,101,101,0,
1197634,2025255,11920252550651562,101,101,0,
1197634,2025256,11920252560651562,101,101,0,
1197634,12025251,12020252510651562,101,101,0,
1197634,2025253,12020252530651562,101,101,0,
1197634,2025254,12020252540651562,101,101,0,
1197634,2025255,12020252550651562,101,101,0,
1197634,2025256,12020252560651562,101,101,0,
