from_stop_id,to_stop_id,transfer_type,min_transfer_time
2072,3665013,2,207
1958,3749738,2,281
2072,3665012,2,207
1746,4035550,2,228
2403,2404,2,90
3749763,1675,2,230
3749793,1675,2,203
2550,3664389,2,194
2112,3747835,2,241
2112,3747834,2,197
2403,3764527,2,243
2403,3764528,2,199
2089,3664389,2,194
1901,4354378,2,276
1958,3666723,2,243
2063,3748055,2,287
2063,3748056,2,264
2063,3748057,2,216
2125,3764607,2,200
1746,4035549,2,216
2125,3764608,2,225
4036303,2377,2,212
4471841,2206,2,185
4037270,2125,2,246
2297,4354176,2,220
2112,4726938,2,197
2377,4044990,2,198
2213,2235,2,420
2403,3893369,2,248
4997012,2213,2,243
1901,4354139,2,276
1901,4354477,2,220
2112,4726939,2,241
4471734,2521,2,251
2485,3750031,2,230
2213,4996965,2,243
2550,3798450,2,206
3747978,2076,2,200
2403,3893371,2,203
2125,5018392,2,198
2403,3893370,2,216
2550,3798449,2,207
2136,3764523,2,247
2136,3764524,2,225
2063,4037188,2,191
1675,4035809,2,196
2063,4037189,2,209
2089,3664390,2,222
2213,4211804,2,282
2063,4037187,2,195
2089,5150335,2,195
1675,4035806,2,279
1767,1647,2,120
1675,4035807,2,267
1675,4035808,2,207
1675,3750031,2,230
3731629,2287,2,202
2403,3765306,2,222
2213,2212,2,145
2125,4996967,2,207
2125,4996968,2,226
2125,4996966,2,200
3749761,2297,2,205
2550,3708465,2,195
1793,3765306,2,222
1901,2298,2,166
2550,3708466,2,207
1901,2296,2,231
2112,3813102,2,195
2112,3813103,2,220
1901,4035555,2,269
1901,4035556,2,205
3748025,2310,2,232
2125,4045034,2,203
3749790,1958,2,281
2076,3666724,2,198
2076,3666725,2,203
1843,2311,2,103
4471733,1951,2,219
2550,3688572,2,207
2550,3688571,2,207
1759,2211,2,500
2072,4035566,2,194
1901,4354176,2,220
2297,4354139,2,276
3748028,2377,2,225
4471734,1641,2,251
1932,3446763,2,231
1793,2404,2,90
1958,4035729,2,243
1932,3446764,2,225
2550,4614716,2,215
2550,4614715,2,215
3749761,1901,2,205
1958,4036859,2,282
1675,2484,2,120
1675,2486,2,104
2017,3764592,2,225
2213,3749738,2,281
2076,3666772,2,198
2089,4889493,2,194
2072,4035543,2,212
2089,4889494,2,194
2017,3764563,2,225
4996990,2294,2,189
1958,4045033,2,282
2063,3813079,2,241
2063,3813077,2,287
2063,3813078,2,264
4471735,1793,2,243
2112,4726948,2,195
2112,4726949,2,209
2136,5138071,2,247
1958,5018143,2,282
3747982,1767,2,198
2112,2111,2,96
3343778,2377,2,180
2207,2206,2,145
1793,5018411,2,214
1793,5018410,2,248
1793,4036787,2,222
1793,4036786,2,243
1767,4726932,2,212
3714142,2550,2,203
2089,3688571,2,207
2089,3688572,2,207
2550,4614756,2,215
3731680,2424,2,453
2297,4354378,2,276
2112,3748094,2,220
2112,3748093,2,205
4472872,1767,2,212
4472872,2377,2,212
4010675,1675,2,267
2121,4035566,2,194
2063,4044993,2,197
2063,4044994,2,241
3748031,2125,2,195
2287,3664996,2,251
2287,3664997,2,218
2550,3689919,2,207
2550,3689920,2,208
1951,3764976,2,185
2550,4036935,2,212
2076,3740294,2,187
1958,3764652,2,243
2550,4036936,2,212
2076,3740295,2,246
1951,3887757,2,223
2017,3764524,2,225
1958,3764651,2,257
2017,3764523,2,247
3807565,2125,2,225
2136,3764592,2,225
2063,4025394,2,191
2089,4889458,2,194
2089,4889457,2,194
2063,4025393,2,195
1641,3926302,2,251
1951,3764985,2,219
1641,3926303,2,258
1958,3811224,2,207
2125,4211807,2,193
2125,4211806,2,193
1958,3811223,2,217
2377,5289092,2,269
4037265,2063,2,209
2377,5289091,2,225
2424,4035549,2,216
2297,4035556,2,205
2297,4035555,2,269
2424,4035550,2,228
4010685,2213,2,198
4996980,2063,2,195
4472870,2125,2,196
3807563,2213,2,243
2112,3748056,2,264
3748028,1767,2,225
2112,3748055,2,287
2112,3748057,2,216
2017,5138071,2,247
4036303,1767,2,212
1793,5138073,2,243
2076,4035915,2,207
2076,4035916,2,187
2136,3764563,2,225
1932,4705660,2,306
3714143,2089,2,212
2257,4035547,2,223
1793,5018435,2,222
4010685,1958,2,198
1958,3764605,2,207
1958,3764606,2,243
2125,2208,2,99
1958,3764604,2,257
3343785,2112,2,180
2125,2209,2,15
2377,2527,2,117
2257,4035546,2,217
3747985,1843,2,235
2072,3689129,2,252
2121,3689059,2,274
2125,4035562,2,225
2125,4035561,2,207
2121,4035543,2,212
1759,1956,2,500
1793,3893447,2,216
4037259,2521,2,282
1793,3893448,2,203
2377,1647,2,130
1958,2235,2,420
2126,2213,2,137
2063,4726948,2,195
4996980,2112,2,195
1746,4036966,2,216
1746,4036967,2,228
2213,4354478,2,198
2063,4726949,2,209
1793,3893446,2,214
1793,3893445,2,248
2213,3666619,2,243
2403,5138073,2,243
2424,4035904,2,228
2424,4035903,2,216
3731630,2287,2,193
3807565,2076,2,225
1901,4035818,2,276
2424,4036967,2,228
2424,4036966,2,216
3343778,1767,2,180
1932,4035546,2,217
3807564,2125,2,200
1932,4035547,2,223
3343786,2112,2,180
2076,5018331,2,237
2076,5018330,2,198
2063,4726939,2,241
2112,3764983,2,195
2063,4726938,2,197
2112,3764984,2,216
4996993,2125,2,225
4996987,2377,2,197
2089,4035919,2,203
2294,4044989,2,234
4010674,2485,2,279
4996991,1898,2,234
2206,3764976,2,185
2076,4035730,2,193
2076,4035731,2,193
2112,3687123,2,241
1767,5289167,2,212
1958,4354478,2,198
2550,4035919,2,203
2076,4036861,2,198
2206,3764985,2,219
3748026,2310,2,198
4471841,1951,2,185
4471735,2403,2,243
3807561,2213,2,270
3741052,1958,2,207
2076,4036862,2,246
3748029,1898,2,189
1767,4726956,2,185
2550,4035534,2,212
2550,4035535,2,203
1767,4726955,2,197
2125,3666772,2,198
2112,3687300,2,205
2550,5150335,2,195
4037259,1641,2,282
1766,2377,2,128
4036291,2377,2,269
1958,2212,2,124
1951,4044998,2,219
3749769,2213,2,198
1891,4009092,2,193
2072,3689059,2,274
3749793,2485,2,203
2089,4614756,2,215
2206,3673584,2,270
4036291,1767,2,269
1891,4035901,2,193
2206,3673583,2,250
2377,5289167,2,212
4036290,1767,2,225
1958,3666671,2,243
4997021,2063,2,241
1891,4035902,2,202
2125,3666562,2,203
2125,3666561,2,198
2213,3666671,2,243
4472869,2294,2,234
2213,4035729,2,243
3748026,1843,2,198
2125,4036979,2,246
2403,3765258,2,222
2125,4036978,2,207
3749762,1675,2,220
2076,3666620,2,198
2076,3666621,2,203
4472871,2076,2,196
2063,2062,2,75
1958,3749675,2,232
1958,3749676,2,207
1958,3749677,2,198
4037264,2112,2,195
2076,5018392,2,198
1952,2206,2,169
1958,3740297,2,282
1951,3765255,2,216
1901,4036972,2,269
3716893,2206,2,259
1901,4036973,2,205
2287,4009048,2,202
2287,4035564,2,218
2403,1648,2,129
1891,4009048,2,202
1772,4035551,2,221
3807563,1958,2,243
1772,4035552,2,202
2550,4889494,2,194
1958,3666619,2,243
2550,4889493,2,194
3749763,2485,2,230
2287,3665021,2,202
4471840,2521,2,258
2063,3764983,2,195
2206,2211,2,800
2063,3764984,2,216
2125,3666725,2,203
2125,5018141,2,194
2125,3666724,2,198
2125,5018140,2,193
2112,4459258,2,241
2112,4459257,2,209
2076,5018140,2,193
3747984,1843,2,229
2076,5018141,2,194
2121,3446768,2,212
2550,5150390,2,195
2121,3446769,2,259
2206,3887757,2,223
2550,5150391,2,207
2063,3813103,2,220
2063,3813102,2,195
2125,5018330,2,198
2125,5018331,2,237
1641,3764975,2,282
2403,2528,2,118
2382,4035552,2,202
2382,4035551,2,221
3747984,2310,2,229
2121,3446767,2,194
4472868,1898,2,189
2521,3764975,2,282
2089,5150390,2,195
2063,4036642,2,195
2089,5150391,2,207
2063,4036643,2,191
2287,4009092,2,193
3731680,1746,2,453
4997020,2063,2,197
2121,3446770,2,274
2485,1676,2,127
2485,1674,2,116
2310,3687442,2,225
4010677,2485,2,196
1793,4439519,2,222
1793,4439518,2,243
3747980,2294,2,234
2112,4025470,2,241
1772,4036969,2,202
2077,1958,2,97
1772,4036968,2,221
4996994,2125,2,200
2125,3740294,2,187
2076,4035562,2,225
2076,4035561,2,207
3748031,2076,2,195
2125,3740295,2,246
1901,1900,2,235
2297,4035909,2,269
2550,4889458,2,194
2550,4889457,2,194
1901,1902,2,174
2063,3687123,2,241
1766,1767,2,60
1793,1794,2,90
4471840,1641,2,258
2403,4439518,2,243
2403,4439519,2,222
2112,4025469,2,197
1746,3926433,2,452
2297,4035910,2,205
1746,3926432,2,453
2125,4035816,2,187
2125,4035815,2,187
2485,2486,2,125
4996990,1898,2,189
2213,4036859,2,282
4010676,2485,2,207
2485,2484,2,127
2063,3747835,2,241
2063,3747834,2,197
4472869,1898,2,234
2063,4037243,2,241
2550,4614627,2,215
2297,4036972,2,269
4037264,2063,2,195
2213,3764652,2,243
2213,3764651,2,257
2297,4036973,2,205
3748029,2294,2,189
2310,1844,2,106
4037260,2206,2,185
2403,5018411,2,214
2403,5018410,2,248
2550,4614626,2,215
2213,4045033,2,282
3741052,2213,2,207
1922,3765022,2,237
1922,3765021,2,236
2076,3747908,2,200
2076,3747909,2,195
2121,3689129,2,252
3343777,1767,2,180
4037268,1767,2,225
2287,4035901,2,193
2287,4035902,2,202
2063,3747868,2,195
2297,1900,2,229
2063,3747869,2,209
2213,3740297,2,282
4996989,2377,2,198
2297,1902,2,168
1793,3926337,2,216
4010675,2485,2,267
1891,4036964,2,193
2089,5150454,2,195
1891,4036965,2,202
2089,3798449,2,207
4996981,2112,2,209
1958,4211804,2,282
2403,3926309,2,199
2403,3926308,2,243
1793,5018355,2,248
1793,5018356,2,214
1793,5018357,2,214
2437,2211,2,500
2247,3765021,2,236
1746,4035903,2,216
1746,4035904,2,228
2247,3765022,2,237
3749769,1958,2,198
2089,3798450,2,206
1767,967988,2,180
4997014,1767,2,221
1767,967989,2,180
2206,3765255,2,216
2297,4354477,2,220
1793,2528,2,162
1843,1844,2,98
2257,4705660,2,306
4996988,2377,2,225
1793,3926308,2,243
1793,3926309,2,199
1951,3887817,2,216
2377,3926395,2,269
2377,3926396,2,225
2377,3926397,2,225
3807561,1958,2,270
2089,4117656,2,207
2089,4117655,2,210
2076,3666562,2,203
2076,3666561,2,198
3716893,1951,2,259
3747985,2310,2,235
2257,3673631,2,207
2257,3673630,2,225
2485,4035809,2,196
1793,1648,2,126
2485,4035806,2,279
2485,4035807,2,267
2485,4035808,2,207
3747982,2377,2,198
2206,1956,2,800
3747981,2377,2,221
2076,4996968,2,226
2121,3665013,2,207
2076,2208,2,72
2076,4211806,2,193
2121,3665012,2,207
2063,4025470,2,241
3749790,2213,2,281
2076,2209,2,55
2076,4211807,2,193
2207,1951,2,129
2076,4996966,2,200
2076,4996967,2,207
4037268,2377,2,225
1932,3682020,2,211
1932,3682021,2,225
2206,3926301,2,219
3749760,1901,2,269
4471733,2206,2,219
2112,3813078,2,264
2112,3813079,2,241
2112,3813077,2,287
4996993,2076,2,225
4997021,2112,2,241
2076,4045034,2,203
2063,4025469,2,197
2072,3682024,2,194
4037270,2076,2,246
2076,4035816,2,187
2076,4035815,2,187
2382,4035906,2,202
2382,4035905,2,221
4036290,2377,2,225
1793,3893370,2,216
1793,3893371,2,203
2089,4614715,2,215
2376,2377,2,153
2376,1767,2,79
2076,3764653,2,200
1772,4035906,2,202
4037269,1898,2,189
2089,4614716,2,215
1772,4035905,2,221
4037265,2112,2,209
2063,4459258,2,241
3747978,2125,2,200
2063,4459257,2,209
2213,1957,2,184
3747977,1958,2,282
1793,3765258,2,222
1958,3747906,2,207
1958,3747905,2,245
1958,3747907,2,243
2213,4354132,2,198
2403,3926337,2,216
3731630,1891,2,193
2213,3764604,2,257
2403,1794,2,90
2213,3764605,2,207
1932,4705570,2,306
1843,3687442,2,225
2213,3747907,2,243
1932,4705569,2,287
2072,3446770,2,274
2017,3926304,2,247
2213,3747906,2,207
2076,1954,2,70
2213,3747905,2,245
2076,1953,2,83
2017,3926305,2,225
2213,3764606,2,243
3749760,2297,2,269
2072,3446769,2,259
2072,3446768,2,212
2072,3446767,2,194
2206,3926338,2,185
4010674,1675,2,279
2076,3764608,2,225
2550,3708511,2,207
2076,3764607,2,200
2550,3708510,2,195
4997014,2377,2,221
2125,4044988,2,194
2112,3687078,2,191
2112,2062,2,68
4996988,1767,2,225
2112,4036642,2,195
2112,4036643,2,191
2089,3708511,2,207
2089,3708510,2,195
2112,3687079,2,209
2112,4037243,2,241
2403,5018435,2,222
1891,3665021,2,202
2257,3682021,2,225
2257,3682020,2,211
2287,4036965,2,202
1951,2211,2,800
2287,4036964,2,193
4010676,1675,2,207
2072,3682086,2,212
