service_id,date,exception_type
2025598,20161021,1
2025598,20161028,1
2025598,20161223,1
12025595,20161002,1
12025595,20161009,1
12025595,20161016,1
12025595,20161023,1
12025595,20161030,1
12025595,20161106,1
12025595,20161113,1
12025595,20161120,1
12025595,20161127,1
12025595,20161204,1
12025595,20161211,1
12025595,20161218,1
12025595,20161225,1
12025595,20170101,1
12025594,20160807,1
12025594,20160814,1
12025594,20160821,1
12025594,20160828,1
12025594,20160904,1
12025594,20160911,1
12025594,20160918,1
12025594,20160925,1
12025593,20160902,1
12025593,20160906,1
12025593,20160907,1
12025593,20160908,1
12025593,20160909,1
12025593,20160913,1
12025593,20160914,1
12025593,20160915,1
12025593,20160916,1
12025593,20160920,1
12025593,20160921,1
12025593,20160922,1
12025593,20160923,1
12025593,20160927,1
12025593,20160928,1
12025593,20160929,1
12025593,20160930,1
12025593,20161021,1
12025593,20161025,1
12025593,20161026,1
12025593,20161027,1
12025593,20161028,1
12025593,20161103,1
12025593,20161220,1
12025593,20161221,1
12025593,20161222,1
12025593,20161223,1
12025591,20160803,1
12025591,20160804,1
12025591,20160805,1
12025591,20160809,1
12025591,20160810,1
12025591,20160811,1
12025591,20160812,1
12025591,20160817,1
12025591,20160818,1
12025591,20160819,1
12025591,20160823,1
12025591,20160824,1
12025591,20160825,1
12025591,20160826,1
12025592,20161004,1
12025592,20161005,1
12025592,20161006,1
12025592,20161007,1
12025592,20161011,1
12025592,20161012,1
12025592,20161013,1
12025592,20161014,1
12025592,20161018,1
12025592,20161019,1
12025592,20161020,1
12025592,20161104,1
12025592,20161108,1
12025592,20161109,1
12025592,20161110,1
12025592,20161115,1
12025592,20161116,1
12025592,20161117,1
12025592,20161118,1
12025592,20161122,1
12025592,20161123,1
12025592,20161124,1
12025592,20161125,1
12025592,20161129,1
12025592,20161130,1
12025592,20161201,1
12025592,20161202,1
12025592,20161206,1
12025592,20161207,1
12025592,20161208,1
12025592,20161209,1
12025592,20161213,1
12025592,20161214,1
12025592,20161215,1
12025592,20161216,1
12025590,20160830,1
12025590,20160831,1
12025590,20160901,1
12025590,20161227,1
12025590,20161228,1
12025590,20161229,1
12025590,20161230,1
2025586,20160807,1
2025586,20160815,1
2025586,20160821,1
2025586,20160828,1
2025586,20160904,1
2025586,20160911,1
2025586,20160918,1
2025586,20160925,1
