service_id,date,exception_type
1762361,20150507,1
1762361,20150513,1
1762361,20150522,1
1762361,20150529,1
1762361,20151002,1
1762361,20151009,1
1762356,20150419,1
1762356,20150426,1
1762356,20150503,1
1762356,20150510,1
1762356,20150514,1
1762356,20150517,1
1762356,20150525,1
1762356,20150531,1
1762356,20150607,1
1762356,20150614,1
1762356,20150621,1
1762356,20150628,1
1762356,20150705,1
1762356,20150712,1
1762356,20150719,1
1762356,20150726,1
1762356,20150802,1
1762356,20150809,1
1762356,20150816,1
1762356,20150823,1
1762356,20150830,1
1762356,20150906,1
1762356,20150913,1
1762356,20150920,1
1762356,20150927,1
1762356,20151004,1
1762356,20151011,1
1762360,20150515,1
1762360,20150605,1
1762360,20150612,1
1762360,20150619,1
1762360,20150626,1
1762360,20150703,1
1762360,20150710,1
1762360,20150713,1
1762360,20150717,1
1762360,20150724,1
1762360,20150731,1
1762360,20150807,1
1762360,20150814,1
1762360,20150821,1
1762360,20150828,1
1762360,20150904,1
1762360,20150911,1
1762360,20150918,1
1762360,20150925,1
