service_id,date,exception_type
2169476,20160902,1
2169476,20160909,1
2169476,20160916,1
2169476,20160923,1
2169476,20160930,1
2169476,20161021,1
2169476,20161028,1
2169476,20161223,1
12025363,20160902,1
12025363,20160906,1
12025363,20160907,1
12025363,20160908,1
12025363,20160909,1
12025363,20160913,1
12025363,20160914,1
12025363,20160915,1
12025363,20160916,1
12025363,20160920,1
12025363,20160921,1
12025363,20160922,1
12025363,20160923,1
12025363,20160927,1
12025363,20160928,1
12025363,20160929,1
12025363,20160930,1
12025363,20161021,1
12025363,20161025,1
12025363,20161026,1
12025363,20161027,1
12025363,20161028,1
12025363,20161103,1
12025363,20161220,1
12025363,20161221,1
12025363,20161222,1
12025363,20161223,1
2025372,20161001,1
2025372,20161008,1
2025372,20161015,1
2025372,20161022,1
2025372,20161029,1
2025372,20161105,1
2025372,20161112,1
2025372,20161119,1
2025372,20161126,1
2025372,20161203,1
2025372,20161210,1
2025372,20161217,1
2025372,20161224,1
2025391,20161007,1
2025391,20161014,1
2025391,20161104,1
2025391,20161110,1
2025391,20161118,1
2025391,20161125,1
2025391,20161202,1
2025391,20161209,1
2025391,20161216,1
12025387,20161101,1
12025387,20161231,1
2025353,20160802,1
2025353,20160803,1
2025353,20160804,1
2025353,20160808,1
2025353,20160809,1
2025353,20160810,1
2025353,20160811,1
2025353,20160816,1
2025353,20160817,1
2025353,20160818,1
2025353,20160822,1
2025353,20160823,1
2025353,20160824,1
2025353,20160825,1
12025367,20160807,1
12025367,20160814,1
12025367,20160815,1
12025367,20160821,1
12025367,20160828,1
12025367,20160904,1
12025367,20160911,1
12025367,20160918,1
12025367,20160925,1
12025385,20160806,1
12025385,20160813,1
12025385,20160820,1
12025385,20160827,1
12025361,20160830,1
12025361,20160831,1
12025361,20160901,1
12025361,20161227,1
12025361,20161228,1
12025361,20161229,1
12025361,20161230,1
12025340,20160808,1
12025340,20160816,1
12025340,20160822,1
12025340,20160829,1
12025340,20160905,1
12025340,20160912,1
12025340,20160919,1
12025340,20160926,1
12025343,20161112,1
2025367,20160806,1
2025367,20160813,1
2025367,20160814,1
2025367,20160820,1
2025367,20160827,1
2025367,20160903,1
2025367,20160910,1
2025367,20160917,1
2025367,20160924,1
1546589,20161231,1
12169476,20160903,1
12169476,20160910,1
12169476,20160917,1
12169476,20160924,1
12169476,20161001,1
12169476,20161022,1
12169476,20161029,1
12169476,20161224,1
2025385,20160805,1
2025385,20160812,1
2025385,20160819,1
2025385,20160826,1
2025387,20161031,1
2025387,20161230,1
2025363,20160901,1
2025363,20160905,1
2025363,20160906,1
2025363,20160907,1
2025363,20160908,1
2025363,20160912,1
2025363,20160913,1
2025363,20160914,1
2025363,20160915,1
2025363,20160919,1
2025363,20160920,1
2025363,20160921,1
2025363,20160922,1
2025363,20160926,1
2025363,20160927,1
2025363,20160928,1
2025363,20160929,1
2025363,20161020,1
2025363,20161024,1
2025363,20161025,1
2025363,20161026,1
2025363,20161027,1
2025363,20161102,1
2025363,20161219,1
2025363,20161220,1
2025363,20161221,1
2025363,20161222,1
2025340,20160807,1
2025340,20160815,1
2025340,20160821,1
2025340,20160828,1
2025340,20160904,1
2025340,20160911,1
2025340,20160918,1
2025340,20160925,1
2025361,20160829,1
2025361,20160830,1
2025361,20160831,1
2025361,20161226,1
2025361,20161227,1
2025361,20161228,1
2025361,20161229,1
2025343,20161111,1
12025358,20161004,1
12025358,20161005,1
12025358,20161006,1
12025358,20161007,1
12025358,20161011,1
12025358,20161012,1
12025358,20161013,1
12025358,20161014,1
12025358,20161018,1
12025358,20161019,1
12025358,20161020,1
12025358,20161104,1
12025358,20161108,1
12025358,20161109,1
12025358,20161110,1
12025358,20161115,1
12025358,20161116,1
12025358,20161117,1
12025358,20161118,1
12025358,20161122,1
12025358,20161123,1
12025358,20161124,1
12025358,20161125,1
12025358,20161129,1
12025358,20161130,1
12025358,20161201,1
12025358,20161202,1
12025358,20161206,1
12025358,20161207,1
12025358,20161208,1
12025358,20161209,1
12025358,20161213,1
12025358,20161214,1
12025358,20161215,1
12025358,20161216,1
12025391,20161008,1
12025391,20161015,1
12025391,20161105,1
12025391,20161111,1
12025391,20161119,1
12025391,20161126,1
12025391,20161203,1
12025391,20161210,1
12025391,20161217,1
12025353,20160803,1
12025353,20160804,1
12025353,20160805,1
12025353,20160809,1
12025353,20160810,1
12025353,20160811,1
12025353,20160812,1
12025353,20160817,1
12025353,20160818,1
12025353,20160819,1
12025353,20160823,1
12025353,20160824,1
12025353,20160825,1
12025353,20160826,1
2025338,20161002,1
2025338,20161009,1
2025338,20161016,1
2025338,20161023,1
2025338,20161030,1
2025338,20161101,1
2025338,20161106,1
2025338,20161113,1
2025338,20161120,1
2025338,20161127,1
2025338,20161204,1
2025338,20161211,1
2025338,20161218,1
2025338,20161225,1
12025372,20161002,1
12025372,20161009,1
12025372,20161016,1
12025372,20161023,1
12025372,20161030,1
12025372,20161106,1
12025372,20161113,1
12025372,20161120,1
12025372,20161127,1
12025372,20161204,1
12025372,20161211,1
12025372,20161218,1
12025372,20161225,1
2025358,20161003,1
2025358,20161004,1
2025358,20161005,1
2025358,20161006,1
2025358,20161010,1
2025358,20161011,1
2025358,20161012,1
2025358,20161013,1
2025358,20161017,1
2025358,20161018,1
2025358,20161019,1
2025358,20161103,1
2025358,20161107,1
2025358,20161108,1
2025358,20161109,1
2025358,20161114,1
2025358,20161115,1
2025358,20161116,1
2025358,20161117,1
2025358,20161121,1
2025358,20161122,1
2025358,20161123,1
2025358,20161124,1
2025358,20161128,1
2025358,20161129,1
2025358,20161130,1
2025358,20161201,1
2025358,20161205,1
2025358,20161206,1
2025358,20161207,1
2025358,20161208,1
2025358,20161212,1
2025358,20161213,1
2025358,20161214,1
2025358,20161215,1
11546589,20170101,1
12025338,20161003,1
12025338,20161010,1
12025338,20161017,1
12025338,20161024,1
12025338,20161031,1
12025338,20161102,1
12025338,20161107,1
12025338,20161114,1
12025338,20161121,1
12025338,20161128,1
12025338,20161205,1
12025338,20161212,1
12025338,20161219,1
12025338,20161226,1
