route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
656103,2025263,10020252630651583,101,101,0,
656103,2025264,10020252640651583,101,101,0,
656103,2025265,10020252650651583,101,101,0,
656103,2025266,10020252660651583,101,101,0,
656103,2025267,10020252670651583,101,101,0,
656103,2025268,10020252680651583,101,101,0,
656103,2025263,10120252630651583,101,101,0,
656103,2025264,10120252640651583,101,101,0,
656103,2025265,10120252650651583,101,101,0,
656103,2025266,10120252660651583,101,101,0,
656103,2025267,10120252670651583,101,101,0,
656103,2025268,10120252680651583,101,101,0,
656103,2025263,1020252630651583,101,101,0,
656103,2025264,1020252640651583,101,101,0,
656103,2025265,1020252650651583,101,101,0,
656103,2025266,1020252660651583,101,101,0,
656103,2025267,1020252670651583,101,101,0,
656103,2025268,1020252680651583,101,101,0,
656103,2025263,10220252630651583,101,101,0,
656103,2025264,10220252640651583,101,101,0,
656103,2025265,10220252650651583,101,101,0,
656103,2025266,10220252660651583,101,101,0,
656103,2025267,10220252670651583,101,101,0,
656103,2025268,10220252680651583,101,101,0,
656103,2025263,10320252630651583,101,101,0,
656103,2025264,10320252640651583,101,101,0,
656103,2025265,10320252650651583,101,101,0,
656103,2025266,10320252660651583,101,101,0,
656103,2025267,10320252670651583,101,101,0,
656103,2025268,10320252680651583,101,101,0,
656103,2025263,10420252630651583,101,101,0,
656103,2025264,10420252640651583,101,101,0,
656103,2025265,10420252650651583,101,101,0,
656103,2025266,10420252660651583,101,101,0,
656103,2025267,10420252670651583,101,101,0,
656103,2025268,10420252680651583,101,101,0,
656103,2025263,10520252630651583,101,101,0,
656103,2025264,10520252640651583,101,101,0,
656103,2025265,10520252650651583,101,101,0,
656103,2025266,10520252660651583,101,101,0,
656103,2025267,10520252670651583,101,101,0,
656103,2025268,10520252680651583,101,101,0,
656103,2025263,10620252630651583,101,101,0,
656103,2025264,10620252640651583,101,101,0,
656103,2025265,10620252650651583,101,101,0,
656103,2025266,10620252660651583,101,101,0,
656103,2025267,10620252670651583,101,101,0,
656103,2025268,10620252680651583,101,101,0,
656103,2025263,10720252630651583,101,101,0,
656103,2025264,10720252640651583,101,101,0,
656103,2025265,10720252650651583,101,101,0,
656103,2025266,10720252660651583,101,101,0,
656103,2025267,10720252670651583,101,101,0,
656103,2025268,10720252680651583,101,101,0,
656103,2025263,10820252630651583,101,101,0,
656103,2025264,10820252640651583,101,101,0,
656103,2025265,10820252650651583,101,101,0,
656103,2025266,10820252660651583,101,101,0,
656103,2025267,10820252670651583,101,101,0,
656103,2025268,10820252680651583,101,101,0,
656103,2025263,10920252630651583,101,101,0,
656103,2025264,10920252640651583,101,101,0,
656103,2025265,10920252650651583,101,101,0,
656103,2025266,10920252660651583,101,101,0,
656103,2025267,10920252670651583,101,101,0,
656103,2025268,10920252680651583,101,101,0,
656103,2025263,11020252630651583,101,101,0,
656103,2025264,11020252640651583,101,101,0,
656103,2025265,11020252650651583,101,101,0,
656103,2025266,11020252660651583,101,101,0,
656103,2025267,11020252670651583,101,101,0,
656103,2025268,11020252680651583,101,101,0,
656103,2025263,11120252630651583,101,101,0,
656103,2025264,11120252640651583,101,101,0,
656103,2025265,11120252650651583,101,101,0,
656103,2025266,11120252660651583,101,101,0,
656103,2025267,11120252670651583,101,101,0,
656103,2025268,11120252680651583,101,101,0,
656103,2025263,1120252630651583,101,101,0,
656103,2025264,1120252640651583,101,101,0,
656103,2025265,1120252650651583,101,101,0,
656103,2025266,1120252660651583,101,101,0,
656103,2025267,1120252670651583,101,101,0,
656103,2025268,1120252680651583,101,101,0,
656103,2025263,11220252630651583,101,101,0,
656103,2025264,11220252640651583,101,101,0,
656103,2025265,11220252650651583,101,101,0,
656103,2025266,11220252660651583,101,101,0,
656103,2025267,11220252670651583,101,101,0,
656103,2025268,11220252680651583,101,101,0,
656103,2025263,11320252630651583,101,101,0,
656103,2025264,11320252640651583,101,101,0,
656103,2025265,11320252650651583,101,101,0,
656103,2025266,11320252660651583,101,101,0,
656103,2025267,11320252670651583,101,101,0,
656103,2025268,11320252680651583,101,101,0,
656103,2025263,11420252630651583,101,101,0,
656103,2025264,11420252640651583,101,101,0,
656103,2025265,11420252650651583,101,101,0,
656103,2025266,11420252660651583,101,101,0,
656103,2025267,11420252670651583,101,101,0,
656103,2025268,11420252680651583,101,101,0,
656103,2025263,11520252630651583,101,101,0,
656103,2025264,11520252640651583,101,101,0,
656103,2025265,11520252650651583,101,101,0,
656103,2025266,11520252660651583,101,101,0,
656103,2025267,11520252670651583,101,101,0,
656103,2025268,11520252680651583,101,101,0,
656103,2025263,11620252630651583,101,101,0,
656103,2025264,11620252640651583,101,101,0,
656103,2025265,11620252650651583,101,101,0,
656103,2025266,11620252660651583,101,101,0,
656103,2025267,11620252670651583,101,101,0,
656103,2025268,11620252680651583,101,101,0,
656103,2025263,11720252630651583,101,101,0,
656103,2025264,11720252640651583,101,101,0,
656103,2025265,11720252650651583,101,101,0,
656103,2025266,11720252660651583,101,101,0,
656103,2025267,11720252670651583,101,101,0,
656103,2025268,11720252680651583,101,101,0,
656103,2025263,11820252630651583,101,101,0,
656103,2025264,11820252640651583,101,101,0,
656103,2025265,11820252650651583,101,101,0,
656103,2025266,11820252660651583,101,101,0,
656103,2025267,11820252670651583,101,101,0,
