service_id,date,exception_type
12025819,20160808,1
12025819,20160816,1
12025819,20160822,1
12025819,20160829,1
12025819,20160905,1
12025819,20160912,1
12025819,20160919,1
12025819,20160926,1
2025827,20160902,1
2025827,20160909,1
2025827,20160916,1
2025827,20160923,1
2025827,20160930,1
2025827,20161021,1
2025827,20161028,1
2025827,20161223,1
2025826,20161007,1
2025826,20161014,1
2025826,20161104,1
2025826,20161110,1
2025826,20161118,1
2025826,20161125,1
2025826,20161202,1
2025826,20161209,1
2025826,20161216,1
2025828,20160805,1
2025828,20160812,1
2025828,20160819,1
2025828,20160826,1
2025828,20161031,1
2025828,20161230,1
12025820,20161003,1
12025820,20161010,1
12025820,20161017,1
12025820,20161024,1
12025820,20161031,1
12025820,20161102,1
12025820,20161107,1
12025820,20161114,1
12025820,20161121,1
12025820,20161128,1
12025820,20161205,1
12025820,20161212,1
12025820,20161219,1
12025820,20161226,1
1132942,20160806,1
1132942,20160807,1
1132942,20160813,1
1132942,20160814,1
1132942,20160815,1
1132942,20160820,1
1132942,20160821,1
1132942,20160827,1
1132942,20160828,1
1132942,20160903,1
1132942,20160904,1
1132942,20160910,1
1132942,20160911,1
1132942,20160917,1
1132942,20160918,1
1132942,20160924,1
1132942,20160925,1
1132942,20161001,1
1132942,20161002,1
1132942,20161008,1
1132942,20161009,1
1132942,20161015,1
1132942,20161016,1
1132942,20161022,1
1132942,20161023,1
1132942,20161029,1
1132942,20161030,1
1132942,20161101,1
1132942,20161105,1
1132942,20161106,1
1132942,20161111,1
1132942,20161112,1
1132942,20161113,1
1132942,20161119,1
1132942,20161120,1
1132942,20161126,1
1132942,20161127,1
1132942,20161203,1
1132942,20161204,1
1132942,20161210,1
1132942,20161211,1
1132942,20161217,1
1132942,20161218,1
1132942,20161224,1
1132942,20161225,1
1132942,20161231,1
1132941,20160802,1
1132941,20160803,1
1132941,20160804,1
1132941,20160805,1
1132941,20160808,1
1132941,20160809,1
1132941,20160810,1
1132941,20160811,1
1132941,20160812,1
1132941,20160816,1
1132941,20160817,1
1132941,20160818,1
1132941,20160819,1
1132941,20160822,1
1132941,20160823,1
1132941,20160824,1
1132941,20160825,1
1132941,20160826,1
1132941,20160829,1
1132941,20160830,1
1132941,20160831,1
1132941,20160901,1
1132941,20160902,1
1132941,20160905,1
1132941,20160906,1
1132941,20160907,1
1132941,20160908,1
1132941,20160909,1
1132941,20160912,1
1132941,20160913,1
1132941,20160914,1
1132941,20160915,1
1132941,20160916,1
1132941,20160919,1
1132941,20160920,1
1132941,20160921,1
1132941,20160922,1
1132941,20160923,1
1132941,20160926,1
1132941,20160927,1
1132941,20160928,1
1132941,20160929,1
1132941,20160930,1
1132941,20161003,1
1132941,20161004,1
1132941,20161005,1
1132941,20161006,1
1132941,20161007,1
1132941,20161010,1
1132941,20161011,1
1132941,20161012,1
1132941,20161013,1
1132941,20161014,1
1132941,20161017,1
1132941,20161018,1
1132941,20161019,1
1132941,20161020,1
1132941,20161021,1
1132941,20161024,1
1132941,20161025,1
1132941,20161026,1
