service_id,date,exception_type
12096333,20161227,1
12096333,20161228,1
12096333,20161229,1
12096333,20161230,1
12187394,20160807,1
12187394,20160814,1
12187394,20160815,1
12187394,20160821,1
12187394,20160828,1
12187394,20160904,1
12187394,20160911,1
12187394,20160918,1
12187394,20160925,1
12187395,20161004,1
12187395,20161005,1
12187395,20161006,1
12187395,20161007,1
12187395,20161011,1
12187395,20161012,1
12187395,20161013,1
12187395,20161014,1
12187395,20161018,1
12187395,20161019,1
12187395,20161020,1
12187395,20161104,1
12187395,20161108,1
12187395,20161109,1
12187395,20161110,1
12187395,20161115,1
12187395,20161116,1
12187395,20161117,1
12187395,20161118,1
12187395,20161122,1
12187395,20161123,1
12187395,20161124,1
12187395,20161125,1
12187395,20161129,1
12187395,20161130,1
12187395,20161201,1
12187395,20161202,1
12187395,20161206,1
12187395,20161207,1
12187395,20161208,1
12187395,20161209,1
12187395,20161213,1
12187395,20161214,1
12187395,20161215,1
12187395,20161216,1
2045980,20160902,1
2045980,20160909,1
