from_stop_id,to_stop_id,transfer_type,min_transfer_time
4009241,1870,2,216
1723,4035039,2,220
4009664,1723,2,220
2365,5289151,2,288
1723,4035038,2,220
4009631,1669,2,204
4037290,1669,2,227
3764482,1691,2,197
2467,1723,2,263
1723,4354120,2,198
2501,4473021,2,197
1632,3887809,2,198
4996957,2282,2,184
1782,4037007,2,208
2402,3740335,2,203
1743,3740975,2,189
4472615,2337,2,262
4009666,1667,2,226
1743,3740974,2,218
3716945,1723,2,225
2455,3687100,2,250
4009222,2337,2,232
2465,3764498,2,212
3901292,3900932,2,227
3901292,3900933,2,198
3765466,2479,2,254
3740510,1841,2,250
4473116,2468,2,227
2365,3887812,2,238
1723,4354119,2,216
2468,4473192,2,221
3740559,2468,2,228
2468,4473190,2,220
3765212,1710,2,246
2468,4473191,2,220
1826,3926246,2,251
2101,3893412,2,211
2101,3893413,2,223
1841,3749682,2,239
1841,3749683,2,250
4009637,1982,2,209
4010692,1792,2,188
3901292,3900961,2,210
3901292,3900962,2,234
1669,3687098,2,198
1669,3687097,2,227
1792,4045027,2,203
3740516,1723,2,284
4022886,2052,2,211
1743,3666627,2,206
1743,3666626,2,189
1920,3749929,2,288
1920,3749928,2,212
4037297,2365,2,251
2468,5018190,2,284
2309,3442464,2,200
2468,5018192,2,225
4726697,2174,2,189
4472614,2337,2,297
2101,3893415,2,198
4739210,2468,2,225
3765216,2101,2,198
1841,3764500,2,250
2363,1826,2,108
2263,3887811,2,274
1632,4037035,2,198
2476,1667,2,99
1841,3764501,2,257
1982,2170,2,96
3765443,2336,2,209
2176,3442568,2,228
1646,4036996,2,238
2176,3442567,2,268
2365,5289149,2,222
2365,5121372,2,226
2365,5121373,2,254
2365,5121374,2,211
4996957,1886,2,184
3765153,2468,2,225
4037252,1826,2,213
2468,4354361,2,199
2468,4354360,2,216
1750,3813507,2,190
3812963,2477,2,190
1750,4009396,2,193
2455,3687099,2,216
1750,4009397,2,199
1750,3813506,2,208
3765440,2052,2,211
2512,5151506,2,198
1720,4016280,2,222
1720,4016281,2,212
1906,3765049,2,229
4473147,1826,2,251
3765434,1710,2,246
1906,3765048,2,228
1984,3893520,2,196
1984,3893521,2,207
1982,4037204,2,198
1632,4473023,2,198
2421,3740975,2,189
4009240,2337,2,297
1667,3893422,2,220
2421,3740974,2,218
3748036,2279,2,245
1826,5151512,2,229
2337,4473365,2,322
1826,5151511,2,254
2496,5138164,2,255
4473117,1723,2,227
1826,5151510,2,235
2496,5138165,2,288
2337,4473362,2,225
2337,4473363,2,209
1667,3893423,2,194
4010724,1792,2,203
3765212,2455,2,246
4726699,1691,2,197
3740510,2308,2,250
1869,1166838,2,180
3764756,2365,2,246
1869,1166839,2,180
1826,3813156,2,251
3740509,1841,2,239
4726726,2512,2,198
2037,3749662,2,251
2037,3749661,2,205
2428,4009397,2,199
2468,4726963,2,238
2428,4009396,2,193
4009241,2337,2,216
3765434,2455,2,246
2365,5121381,2,235
4472614,1870,2,297
2365,5121383,2,265
1982,4008208,2,222
2365,5121382,2,235
2467,2468,2,253
1826,3687415,2,280
1986,5151493,2,268
4022887,1982,2,222
1826,3687414,2,288
1986,5151494,2,228
1826,3687413,2,216
1826,3687412,2,252
1691,3749883,2,197
4010724,2402,2,203
3813039,2365,2,213
1826,3687411,2,252
3765219,2101,2,211
1723,4016359,2,237
2365,3926190,2,280
4009618,1826,2,216
1646,3926194,2,238
2477,5138042,2,226
2365,3926189,2,288
2501,4037033,2,197
1886,4035721,2,184
1691,5151504,2,197
1886,4035720,2,251
3716877,2172,2,209
2245,3749645,2,212
4997004,1886,2,251
4009619,1826,2,288
2365,3926187,2,254
2365,3926188,2,213
2365,3926186,2,241
3343766,2336,2,180
4996956,2282,2,251
3716873,1723,2,225
3740513,2496,2,257
1655,2279,2,187
2468,3749937,2,247
1723,4036660,2,284
1723,4036661,2,250
2535,1883,2,172
1826,3813114,2,210
1826,3813115,2,238
1826,3813112,2,222
1826,3813113,2,222
1826,3813116,2,208
2468,4045022,2,228
3764711,1826,2,223
4037283,1723,2,225
4473117,2468,2,227
4473149,1826,2,222
2365,3687473,2,251
3812930,1667,2,213
4009635,2052,2,223
3764482,2501,2,197
3765217,1669,2,254
4009633,2052,2,198
3765442,1982,2,209
4009666,2477,2,226
4472559,2468,2,227
2468,3749916,2,225
2468,3749915,2,198
1982,3811236,2,198
1982,3811237,2,209
2526,3887775,2,275
2526,3887774,2,255
4472561,2468,2,221
2496,3749687,2,262
2496,3749686,2,237
4009638,2172,2,209
4009223,1870,2,218
3764710,2365,2,228
1870,3681789,2,275
4473631,1870,2,311
1984,4473018,2,189
2402,3749663,2,188
1870,3681788,2,225
2402,3749664,2,203
3765443,1869,2,209
3764784,1826,2,238
1722,1723,2,207
4036853,1883,2,245
1710,3893418,2,259
2421,3813341,2,214
4473119,2468,2,221
1710,3893419,2,229
1826,5122008,2,233
1782,3887810,2,218
1826,5122007,2,254
2468,4008888,2,220
1826,5122006,2,241
3343764,1982,2,180
1842,5138044,2,195
4000519,1743,2,189
1782,5289111,2,208
2365,3442434,2,228
2365,3442433,2,221
2365,3442432,2,190
4037298,1826,2,207
1669,5138039,2,204
3716943,2336,2,209
3740514,2496,2,213
2392,5121375,2,208
4009630,2455,2,259
2421,3813340,2,232
2337,5018485,2,209
2337,5018484,2,322
4009639,1869,2,209
3807614,2174,2,189
2365,3442436,2,246
2455,5138179,2,208
4009238,2176,2,225
3764758,1826,2,223
2468,4354181,2,234
2176,5151494,2,228
2176,5151493,2,268
1870,5091945,2,233
3716943,1869,2,209
4009634,1669,2,254
1710,5138179,2,208
1870,5091938,2,237
2308,4016279,2,250
1710,5138180,2,250
2308,4016278,2,257
2455,5138180,2,250
4687337,1986,2,268
4009639,2336,2,209
3813038,1826,2,238
2392,4473030,2,208
2365,3687414,2,288
2365,3687413,2,216
2365,3687415,2,280
2468,4354119,2,216
1646,5138185,2,199
1750,5151498,2,228
2365,3687412,2,252
1723,4459239,2,225
2365,3687411,2,252
1646,5138184,2,199
4473554,2337,2,209
4037252,2365,2,213
4726697,1984,2,189
2282,3765042,2,234
2156,3749661,2,205
2156,3749662,2,251
1723,3893335,2,250
4997004,2282,2,251
2479,5138178,2,204
5156448,1870,2,322
1723,4459240,2,209
1870,5091946,2,220
1723,3893336,2,250
4473554,1870,2,209
3765215,2479,2,227
3807617,2512,2,198
4726727,2392,2,208
2468,4354120,2,198
4009667,1826,2,251
1723,3764794,2,207
1723,3764795,2,207
3741069,1743,2,254
4739208,2336,2,209
1984,4037032,2,189
2336,3811234,2,205
2392,1781,2,121
1870,4473363,2,209
1870,4473365,2,322
4996956,1886,2,251
1870,4473362,2,225
3765151,2468,2,284
3765151,1723,2,284
1826,3687473,2,251
4726701,2512,2,198
2337,5091887,2,226
1870,5073998,2,220
1870,5073997,2,322
4009616,1826,2,226
1826,3887779,2,288
4009640,1869,2,279
1826,3887778,2,280
2279,4211797,2,225
4037361,1723,2,209
2279,4211798,2,245
3343765,2336,2,180
2174,4473018,2,189
1667,5138183,2,226
1826,3887780,2,223
1723,1166841,2,180
1723,1166840,2,180
3812958,2512,2,198
3764785,1826,2,221
4016450,2267,2,233
2468,3926217,2,237
2402,1791,2,129
2468,3926216,2,198
2156,2551,2,180
2336,4008281,2,201
3812976,2365,2,208
4037360,2468,2,253
1841,4354126,2,239
1841,4354125,2,250
3812958,1632,2,198
1886,3765042,2,234
1870,5091887,2,226
3343766,1869,2,180
2336,3811284,2,201
2267,3765048,2,228
2267,3765049,2,229
5355361,3901291,2,198
1826,5289109,2,254
1826,5289108,2,251
5355361,3901292,2,198
4009664,2468,2,220
1723,4473192,2,221
1723,4473191,2,220
1723,4473190,2,220
1826,5289107,2,280
2392,5289111,2,208
4997010,2421,2,244
3812956,2501,2,197
3765467,2477,2,235
3764711,2365,2,223
1826,3764967,2,213
1792,3764583,2,226
1826,3764966,2,235
5355359,3901291,2,199
4037298,2365,2,207
5355359,3901292,2,199
4016448,1883,2,257
3807614,1984,2,189
4022946,2479,2,254
4472691,2468,2,284
4726724,2501,2,197
1920,3749645,2,212
3765467,1667,2,235
1743,3666730,2,189
1743,3666731,2,206
3716875,1869,2,279
4739207,2172,2,209
4997003,1886,2,184
3901291,3900961,2,210
1723,3749688,2,234
3901291,3900962,2,234
1723,3749689,2,202
3765216,2052,2,198
4009624,1646,2,199
3740509,2308,2,239
2365,4726761,2,238
4473150,2365,2,213
2365,4726763,2,254
4009636,2101,2,211
2365,4726762,2,251
2365,4473028,2,254
3807618,1782,2,208
2365,4473029,2,229
2365,4473027,2,235
1841,4354366,2,250
4009240,1870,2,297
2428,4473015,2,228
1841,4354367,2,239
1691,4473021,2,197
3741064,2279,2,208
2392,2391,2,111
1723,3749690,2,228
2365,1825,2,293
4009668,2468,2,209
1826,3764994,2,190
1723,3749691,2,221
4009617,2365,2,226
2365,1827,2,235
3716942,2172,2,209
3741063,2279,2,200
4016448,2279,2,257
3764748,2365,2,221
3765431,2477,2,218
1666,2477,2,67
4009670,1723,2,237
2308,3764582,2,257
1938,3887811,2,274
1667,3813108,2,218
4009667,2365,2,251
1883,3765046,2,267
4016505,1906,2,200
3716873,2468,2,225
1883,3765047,2,250
4009617,1826,2,226
4037251,1826,2,252
3765466,1669,2,254
2421,3666731,2,206
3926168,2421,2,257
2421,3666730,2,189
1686,5138029,2,255
2365,2366,2,264
2365,2364,2,307
4009668,1723,2,209
1669,3893417,2,196
1669,3893416,2,227
4009626,1667,2,194
1669,3893414,2,254
2468,2469,2,139
1723,5158081,2,225
4009669,1723,2,209
1723,5158082,2,253
1723,5158083,2,209
2468,2460,2,480
4037360,1723,2,253
4022886,2101,2,211
2468,4008837,2,237
1743,3666568,2,206
1826,3764995,2,221
1743,3666567,2,189
3807586,2477,2,213
4726724,1691,2,197
4726699,2501,2,197
3765437,2479,2,204
2468,3747809,2,199
4472692,1723,2,221
3926167,2421,2,234
1986,3442568,2,228
1986,3442567,2,268
3740516,2468,2,284
4037289,2101,2,211
4009255,1870,2,232
2336,1166839,2,180
2336,1166838,2,180
4473148,2365,2,222
4473553,2337,2,311
3343763,2172,2,180
2465,4016281,2,212
2465,4016280,2,222
2468,3747810,2,199
2336,4008206,2,205
1723,2460,2,480
3765441,2172,2,209
4009629,1710,2,229
1984,5151501,2,189
4037793,2172,2,209
1782,4473030,2,208
2037,2090,2,180
3812963,1667,2,190
4726701,1632,2,198
4037290,2479,2,227
1723,4354483,2,234
1842,5138186,2,195
2392,4037007,2,208
1842,5138187,2,200
2421,3666776,2,189
1710,3687099,2,216
1723,4472773,2,228
1723,4472774,2,250
4009255,2337,2,232
3748036,1883,2,245
1906,5018153,2,229
1906,5018152,2,228
2501,5151504,2,197
3343765,1869,2,180
2267,3749638,2,221
2267,3749639,2,215
3765210,1667,2,218
4009632,2479,2,204
4009223,2337,2,218
4472628,1870,2,209
1782,1781,2,97
1870,5018484,2,322
1870,5018485,2,209
1792,1791,2,114
4009669,2468,2,209
3747973,2279,2,225
1792,3740335,2,203
2526,5138185,2,199
1826,4726761,2,238
1826,4726762,2,251
1826,4726763,2,254
2365,5122006,2,241
2526,5138184,2,199
2365,5122007,2,254
4016688,2421,2,252
2365,5122008,2,233
4009629,2455,2,229
2468,4036827,2,284
4472689,2468,2,195
1982,1980,2,119
4997010,1743,2,244
3812930,2477,2,213
3764456,1691,2,234
2526,3893424,2,272
5355393,3901291,2,210
2526,3893425,2,284
5355393,3901292,2,210
1870,4037024,2,225
1870,4037025,2,225
3764785,2365,2,221
1632,5151506,2,198
4472559,1723,2,227
1723,4045022,2,228
2421,3666567,2,189
4009222,1870,2,232
2421,3666568,2,206
2392,3926247,2,288
4009620,2365,2,280
4009238,1986,2,225
3901291,3900933,2,198
4009619,2365,2,288
3764757,1826,2,228
2402,3764583,2,226
2172,4037204,2,198
2468,4035039,2,220
2477,3813061,2,190
2468,4035038,2,220
3716945,2468,2,225
1646,3893424,2,272
1646,3893425,2,284
3901291,3900932,2,227
4000519,2421,2,189
2337,3681864,2,275
4037359,1723,2,225
2392,5151513,2,208
3765431,1667,2,218
3764748,1826,2,221
4472689,1723,2,195
4473150,1826,2,213
4997003,2282,2,184
2172,3811236,2,198
2172,3811237,2,209
4036853,2279,2,245
2535,2279,2,170
4016504,1883,2,257
1743,3666776,2,189
4009618,2365,2,216
4687336,1986,2,228
1720,3764498,2,212
1792,3740304,2,188
3901292,3908821,2,199
3747973,1883,2,225
3901292,3908822,2,199
1646,3687419,2,238
3901292,3908823,2,198
