service_id,date,exception_type
2025547,20161003,1
2025547,20161004,1
2025547,20161005,1
2025547,20161006,1
2025547,20161010,1
2025547,20161011,1
2025547,20161012,1
2025547,20161013,1
2025547,20161017,1
2025547,20161018,1
2025547,20161019,1
2025547,20161103,1
2025547,20161107,1
2025547,20161108,1
2025547,20161109,1
2025547,20161114,1
2025547,20161115,1
2025547,20161116,1
2025547,20161117,1
2025547,20161121,1
2025547,20161122,1
2025547,20161123,1
2025547,20161124,1
2025547,20161128,1
2025547,20161129,1
2025547,20161130,1
2025547,20161201,1
2025547,20161205,1
2025547,20161206,1
2025547,20161207,1
2025547,20161208,1
2025547,20161212,1
2025547,20161213,1
2025547,20161214,1
2025547,20161215,1
2025548,20160829,1
2025548,20160830,1
2025548,20160831,1
2025548,20161226,1
2025548,20161227,1
2025548,20161228,1
2025548,20161229,1
2025549,20160806,1
2025549,20160813,1
2025549,20160814,1
2025549,20160820,1
2025549,20160827,1
2025549,20160903,1
2025549,20160910,1
2025549,20160917,1
2025549,20160924,1
2025543,20161002,1
2025543,20161009,1
2025543,20161016,1
2025543,20161023,1
2025543,20161030,1
2025543,20161101,1
2025543,20161106,1
2025543,20161113,1
2025543,20161120,1
2025543,20161127,1
2025543,20161204,1
2025543,20161211,1
2025543,20161218,1
2025543,20161225,1
2025544,20160807,1
2025544,20160815,1
2025544,20160821,1
2025544,20160828,1
2025544,20160904,1
2025544,20160911,1
2025544,20160918,1
2025544,20160925,1
2025545,20160802,1
2025545,20160803,1
2025545,20160804,1
2025545,20160808,1
2025545,20160809,1
2025545,20160810,1
2025545,20160811,1
2025545,20160816,1
2025545,20160817,1
2025545,20160818,1
2025545,20160822,1
2025545,20160823,1
2025545,20160824,1
2025545,20160825,1
2025546,20160901,1
2025546,20160905,1
2025546,20160906,1
2025546,20160907,1
2025546,20160908,1
2025546,20160912,1
2025546,20160913,1
2025546,20160914,1
2025546,20160915,1
2025546,20160919,1
2025546,20160920,1
2025546,20160921,1
2025546,20160922,1
2025546,20160926,1
2025546,20160927,1
2025546,20160928,1
2025546,20160929,1
2025546,20161020,1
2025546,20161024,1
2025546,20161025,1
2025546,20161026,1
2025546,20161027,1
2025546,20161102,1
2025546,20161219,1
2025546,20161220,1
2025546,20161221,1
2025546,20161222,1
