from_stop_id,to_stop_id,transfer_type,min_transfer_time
4037268,967988,2,217
4036309,1758,2,198
3442416,1965,2,212
4472861,1682,2,270
4016324,2220,2,243
3926436,2051,2,214
4037268,967989,2,217
3764511,1965,2,282
3764661,1965,2,199
2289,1892,2,144
3687242,1965,2,282
4036982,2100,2,278
3673613,1753,2,217
3687089,2220,2,234
3764617,2220,2,216
4036309,2436,2,198
4036648,2220,2,216
3926396,967988,2,204
4439501,2289,2,239
3747828,2439,2,208
3926396,967989,2,204
3926439,1965,2,220
4997014,967989,2,225
2548,2115,2,132
4036647,1893,2,226
5727702,2220,2,243
5018399,1965,2,241
2548,2066,2,98
1766,967989,2,180
1766,967988,2,180
3764658,2439,2,214
4997014,967988,2,225
5770775,2408,2,247
5770776,1798,2,282
4036985,1965,2,200
3812920,2220,2,220
2050,2051,2,93
4996987,967988,2,254
5727628,2220,2,220
5018338,2289,2,223
3687430,1893,2,226
4726928,2051,2,278
4996987,967989,2,254
5710036,2220,2,220
6114732,1893,2,226
5682061,1965,2,207
1166834,2220,2,420
4472877,2115,2,196
3887742,2431,2,200
4036308,2115,2,196
5289094,2439,2,214
3812918,2289,2,272
1797,1798,2,75
3690239,1875,2,200
3926437,1761,2,214
2219,1965,2,400
6114730,1965,2,265
4036767,1965,2,246
5289160,1965,2,237
3687087,2220,2,282
4472879,1905,2,225
6114724,1893,2,245
3687241,1965,2,246
3747920,1963,2,205
3673612,2431,2,195
2223,1965,2,480
3764617,1965,2,216
5710038,2220,2,254
3749751,1798,2,282
3687469,2289,2,223
5727702,1965,2,243
3687302,2220,2,234
4016268,2220,2,254
6114723,1893,2,245
1893,2288,2,192
5770772,1682,2,270
4036315,1875,2,200
6114724,2220,2,221
3813345,2431,2,186
4016266,1965,2,221
6114731,2289,2,226
5688914,967989,2,217
5688914,967988,2,217
3687660,2431,2,279
4037199,2220,2,248
6114731,1965,2,256
3673612,1753,2,195
4037785,1965,2,243
4651135,2220,2,209
4472864,2115,2,214
5709980,2220,2,254
6114723,2220,2,221
3687460,1753,2,257
4016265,1893,2,245
3560206,2271,2,198
3687241,2220,2,246
6114732,1965,2,256
4036287,2066,2,214
2221,1965,2,250
3695558,1893,2,226
5018336,1761,2,214
5289177,1753,2,233
5770830,1682,2,250
3687469,1965,2,241
3560206,1875,2,198
3764615,1965,2,252
4036293,1761,2,214
5709979,2220,2,243
1966,2220,2,126
4459253,2220,2,221
4037196,1965,2,221
3812967,2220,2,243
4726929,2051,2,213
4472872,967989,2,229
1966,1965,2,250
967989,2527,2,180
3687089,1965,2,234
4770182,1965,2,199
5289174,1905,2,225
4472861,2492,2,270
5688912,967989,2,225
5688912,967988,2,225
5289085,1682,2,270
3812919,1965,2,230
4036312,1682,2,211
4037196,2220,2,221
5454895,2220,2,254
1968,2220,2,480
4037197,2220,2,198
1166835,1965,2,420
3560205,2271,2,200
1893,1892,2,175
3764660,2289,2,212
4037198,2220,2,246
5727629,1965,2,248
3747828,1761,2,208
3687459,2431,2,217
4472856,1875,2,200
4459253,1893,2,245
2289,2288,2,168
4770182,2220,2,199
4036983,2439,2,214
4037196,1893,2,245
4472881,2492,2,211
3688096,2431,2,269
5018397,1761,2,214
4472872,967988,2,229
5709978,1965,2,220
4036287,2115,2,214
4037785,2220,2,243
4036295,1893,2,223
3812967,1965,2,243
5289167,967989,2,229
3812918,2220,2,230
5289086,1905,2,237
5289167,967988,2,229
5688916,967988,2,256
5688915,967989,2,243
5688916,967989,2,256
2099,2051,2,111
4036982,2051,2,278
3560202,2431,2,279
5688915,967988,2,243
3926389,1893,2,205
4016326,1965,2,243
3747827,2439,2,229
5682060,2220,2,207
4726739,1965,2,243
5682060,1965,2,207
4016266,2220,2,221
4016326,2220,2,243
4651134,2220,2,243
6114731,1893,2,226
5657321,2436,2,195
5709980,1965,2,254
4036822,2220,2,254
3687460,2431,2,257
4016267,2220,2,220
3560201,2431,2,230
5018396,2100,2,278
4472867,967989,2,217
3688098,2271,2,189
4472867,967988,2,217
3688098,1875,2,189
5289164,2100,2,278
967989,1647,2,180
5289089,1963,2,216
4036649,2220,2,254
3764615,1893,2,212
4036293,2439,2,214
3560202,1753,2,279
4037198,1965,2,246
1964,1965,2,400
4036769,2220,2,240
5770772,2492,2,270
4726928,2100,2,278
4651135,1965,2,209
5710037,1965,2,243
3764615,2220,2,252
2050,2100,2,119
5454893,1893,2,226
5289179,2271,2,200
4726956,967989,2,185
4726956,967988,2,185
4036283,1753,2,194
5709978,2220,2,220
6114729,2220,2,265
4996989,967989,2,207
4036288,1963,2,216
3442415,2220,2,212
4036281,1875,2,198
3813345,1753,2,186
6114730,1893,2,199
1752,1753,2,156
4036313,1753,2,233
4770183,2289,2,226
6114724,2289,2,245
5289179,1875,2,200
5018338,1893,2,223
5289177,2431,2,233
5289094,1761,2,214
3687469,2220,2,241
2220,2036,2,240
3688093,2271,2,198
3560205,1875,2,200
5770830,2492,2,250
6114729,1893,2,199
4459253,1965,2,221
4472878,2436,2,198
5454894,2220,2,282
6114732,2289,2,226
4996989,967988,2,207
2087,2115,2,139
3764812,2220,2,220
4472863,2436,2,195
1967,1965,2,480
4016268,1965,2,254
4037786,2220,2,198
6114729,2289,2,199
5289172,2115,2,196
4016265,2289,2,245
4036768,2220,2,216
4044990,967988,2,207
1166834,1965,2,420
1166835,2220,2,420
4044990,967989,2,207
3764612,2051,2,278
3887742,1753,2,200
5289176,1682,2,211
4036286,2436,2,195
3747920,2218,2,205
5289173,1758,2,198
5289084,2431,2,194
4037195,2289,2,226
3442416,2220,2,212
4016324,1965,2,243
6114731,2220,2,256
4726740,1893,2,226
3764660,2220,2,252
4036767,2220,2,246
4472864,2066,2,214
4036986,2220,2,189
5727629,2220,2,248
6114730,2220,2,265
3926435,1963,2,216
5657294,1758,2,202
2222,1965,2,480
5289086,2266,2,237
3687458,1753,2,195
4036985,2220,2,200
5657321,1758,2,195
2219,2220,2,400
2430,2431,2,140
3764657,2051,2,278
5454907,1893,2,226
1767,967988,2,180
6114729,1965,2,265
1767,967989,2,180
4439500,1965,2,235
3687088,1965,2,246
2099,2100,2,137
3764548,2220,2,254
4036769,1893,2,237
3764513,1893,2,226
5454907,2289,2,226
4770184,2220,2,209
4036769,2289,2,237
3747827,1761,2,229
3690239,2271,2,200
2223,2220,2,480
6114724,1965,2,221
5289164,2051,2,278
3764511,2220,2,282
4037195,1893,2,226
4459253,2289,2,245
4705559,2431,2,273
3687461,1753,2,257
4472856,2271,2,200
4472877,2066,2,196
4016266,2289,2,245
5289088,2066,2,214
4036649,1965,2,254
4036281,2271,2,198
3764615,2289,2,212
5454894,1965,2,282
5289173,2436,2,198
4996988,967989,2,217
4996988,967988,2,217
3764845,1965,2,248
3764658,1761,2,214
4472865,1963,2,216
3442415,1965,2,212
4036866,2100,2,278
4726740,2220,2,256
4439500,2289,2,239
4472878,1758,2,198
4037787,2289,2,237
3926387,1965,2,246
5709979,1965,2,243
3926437,2439,2,214
3926397,967989,2,217
3687458,2431,2,195
3926397,967988,2,217
3747826,1761,2,256
4036866,2051,2,278
3926439,2220,2,220
4036300,2100,2,278
3688093,1875,2,198
4036303,967988,2,229
4036303,967989,2,229
2431,4009041,2,247
3560201,1753,2,230
4459252,2220,2,246
3764811,1965,2,243
4726740,2289,2,226
967988,2527,2,180
5018399,1893,2,223
1968,1965,2,480
4472859,2431,2,194
4036310,2266,2,225
5710037,2220,2,243
3687088,2220,2,246
3764513,2289,2,226
4016265,2220,2,221
5710036,1965,2,220
5289093,2100,2,214
1753,4009041,2,247
3812919,2220,2,230
4770184,1965,2,209
4036768,1965,2,216
5770776,2408,2,282
3764613,1761,2,214
3747965,2218,2,187
3764845,2220,2,248
4016327,1965,2,248
5018397,2439,2,214
4036290,967989,2,217
4036983,1761,2,214
4036290,967988,2,217
3764660,1965,2,252
4016327,2220,2,248
5289172,2066,2,196
5682061,2220,2,207
4036295,2220,2,241
4770183,2220,2,256
4036312,2492,2,211
3926435,2218,2,216
4036822,1965,2,254
4770183,1893,2,226
4705558,1753,2,280
4036285,1905,2,237
4016266,1893,2,245
4037199,1965,2,248
4472862,2266,2,237
3688095,1753,2,273
4036285,2266,2,237
5289096,2220,2,200
1965,2155,2,250
5018338,1965,2,241
4036647,2289,2,226
4036296,2220,2,237
5289176,2492,2,211
3687085,2289,2,226
4726932,967989,2,229
4726932,967988,2,229
4439501,2220,2,235
5018386,2220,2,216
5289085,2492,2,270
1753,4009099,2,273
3749751,2408,2,282
1797,2408,2,79
4037788,1965,2,248
5454895,1965,2,254
4036308,2066,2,196
4439501,1893,2,239
4036295,2289,2,223
4439500,2220,2,235
3764811,2220,2,243
4726740,1965,2,256
5727628,1965,2,220
4472860,2431,2,233
4036869,2220,2,199
5289091,967988,2,217
4016325,1965,2,223
2431,4009099,2,273
5289091,967989,2,217
6114732,2220,2,256
5018396,2051,2,278
4036867,1761,2,214
4036288,2218,2,216
1752,2431,2,131
2220,2155,2,210
4472863,1758,2,195
5710038,1965,2,254
4770183,1965,2,256
4036292,2051,2,214
3764812,1965,2,220
3812918,1893,2,272
5289087,1758,2,195
1965,2036,2,240
5289096,1965,2,200
2222,2220,2,480
4439500,1893,2,239
3926387,2220,2,246
3687430,2289,2,226
4036283,2431,2,194
3343777,967988,2,180
4036870,2220,2,189
5289174,2266,2,225
6114730,2289,2,199
5018335,2100,2,278
4036769,1965,2,240
4036284,1682,2,270
2087,2066,2,95
2376,967988,2,180
3687660,1753,2,279
3749750,2408,2,247
2376,967989,2,180
4705667,2431,2,273
5688913,967989,2,207
4037787,1893,2,237
5688913,967988,2,207
5289089,2218,2,216
3687087,1965,2,282
5770775,1798,2,247
4770181,1965,2,243
3688095,2431,2,273
3812919,2289,2,272
3673613,2431,2,217
3764612,2100,2,278
4472855,2271,2,198
4036648,1965,2,216
