from_stop_id,to_stop_id,transfer_type,min_transfer_time
1166833,4036640,2,198
3687241,1166835,2,242
4246853,1166828,2,405
4246853,1166829,2,405
4016431,1166835,2,254
4016431,1166834,2,254
3749915,1166841,2,198
4008888,1166841,2,220
1166835,4016265,2,208
3749915,1166840,2,198
4008888,1166840,2,220
1166835,4016266,2,208
1166834,4459253,2,208
1166834,4459252,2,242
1166838,4008281,2,201
4726944,1166832,2,204
1166834,4025464,2,242
1166834,4025465,2,278
4726944,1166833,2,204
3893454,1166825,2,270
3893454,1166824,2,270
2223,1166835,2,360
2223,1166834,2,360
3765443,1166838,2,209
1166834,2220,2,420
1166840,4354483,2,234
1166841,1724,2,180
1166834,2222,2,480
1166839,4008281,2,201
3765443,1166839,2,209
4739164,1166831,2,196
5150763,1166832,2,209
5150763,1166833,2,209
4726945,1166833,2,198
5018386,1166834,2,216
1166835,3442415,2,212
5018386,1166835,2,216
4726945,1166832,2,198
1166835,3442416,2,212
1166835,4036986,2,258
1166829,3765298,2,406
1166835,4036985,2,200
4739164,1166830,2,196
4036870,1166835,2,258
1166832,1955,2,420
1166832,1956,2,180
1166834,5289160,2,237
1166832,4036205,2,225
1166834,3926439,2,218
1166832,4036207,2,247
1166834,4651134,2,243
1166832,4036206,2,198
1757,1166837,2,180
3812919,1166835,2,230
1166836,3764805,2,201
3812919,1166834,2,230
1757,1166836,2,180
1166835,4651134,2,243
1166836,3764804,2,269
4036870,1166834,2,258
1166824,3765262,2,243
4798881,1166826,2,252
5138062,1166835,2,252
1166833,3926339,2,248
4798881,1166827,2,252
5138062,1166834,2,252
1166833,4037184,2,247
1166833,4037183,2,198
4009664,1166840,2,220
1166830,1956,2,900
2117,1166830,2,180
2117,1166831,2,180
4009664,1166841,2,220
1166833,4036207,2,247
4008417,1166835,2,248
1166833,4036205,2,225
1166833,4036206,2,198
1166841,4036827,2,284
4008417,1166834,2,248
1166835,5289160,2,237
4037542,1166829,2,401
4037542,1166828,2,401
1166833,3764979,2,198
1166834,5289096,2,200
1166833,3764980,2,225
3764603,1166835,2,263
3764603,1166834,2,263
1166834,3764660,2,252
3716925,1166830,2,208
1166834,3764661,2,199
1166831,2211,2,900
3716925,1166831,2,208
3812967,1166835,2,243
1166835,4036649,2,254
1166835,4036648,2,216
3812967,1166834,2,243
1166841,4459239,2,225
1166841,4459240,2,209
1166832,3926299,2,247
1166832,3926298,2,225
3764512,1166834,2,278
3764512,1166835,2,278
4009640,1166838,2,279
4009640,1166839,2,279
4439500,1166834,2,269
1166834,4016265,2,208
4439500,1166835,2,269
1166840,4036827,2,284
3764548,1166835,2,254
3764548,1166834,2,254
3716966,1166833,2,225
3716966,1166832,2,225
1166841,4354181,2,234
4739208,1166839,2,209
4739208,1166838,2,209
1166835,1967,2,480
4035063,1166834,2,238
4035063,1166835,2,238
4008415,1166834,2,256
1166835,1965,2,420
4008415,1166835,2,256
1166835,4036769,2,282
1166826,3887747,2,279
1166835,4036768,2,216
1166840,4354361,2,199
1166835,4036767,2,242
1166835,3687429,2,278
1166840,4354360,2,216
1166835,3687428,2,242
3716920,1166828,2,421
4726740,1166835,2,256
3716920,1166829,2,421
4726946,1166833,2,201
4726740,1166834,2,256
4726946,1166832,2,201
1166841,4473192,2,221
1166841,4473191,2,220
1166835,4016327,2,248
4996974,1166832,2,207
4739210,1166840,2,225
1166834,4016268,2,254
1166835,4036822,2,254
1166835,4016326,2,243
1966,1166835,2,360
4739210,1166841,2,225
1966,1166834,2,360
1166834,4016266,2,208
1166834,4016267,2,218
1166835,4016325,2,223
1722,1166840,2,180
1166835,4016324,2,243
4996974,1166833,2,207
1722,1166841,2,180
4723802,1166829,2,422
4723802,1166828,2,422
4726947,1166833,2,235
4726947,1166832,2,235
3740515,1166840,2,234
1166841,4473190,2,220
3740515,1166841,2,234
1166833,3747837,2,247
3687302,1166834,2,234
3687302,1166835,2,234
1166837,3893345,2,269
1166837,3893346,2,201
1166832,2211,2,180
1166832,2210,2,240
1166841,1715,2,480
1723,1166841,2,180
1723,1166840,2,180
3716899,1166829,2,351
3716965,1166830,2,208
1166832,3926339,2,248
3716965,1166831,2,208
3764510,1166835,2,242
3716926,1166832,2,225
3716899,1166828,2,351
3716926,1166833,2,225
4037360,1166840,2,253
4008416,1166835,2,218
1166840,4354119,2,216
4008416,1166834,2,218
1166833,4035992,2,195
4843804,1166827,2,217
4037360,1166841,2,253
1166833,4035990,2,247
3764510,1166834,2,242
1166836,4016332,2,269
1166833,4035991,2,225
4843804,1166826,2,217
1166836,4016331,2,201
3740517,1166841,2,237
4798882,1166826,2,252
5231612,1166833,2,198
1166840,5018190,2,284
1166840,3747810,2,199
4798882,1166827,2,252
3740517,1166840,2,237
5231612,1166832,2,198
1166834,4770183,2,256
1166840,5018192,2,225
4472691,1166840,2,284
1166834,4770182,2,199
4472691,1166841,2,284
1166834,4770181,2,243
1166835,3926439,2,218
3926217,1166840,2,237
3926217,1166841,2,237
3765151,1166840,2,284
3765151,1166841,2,284
1166834,3926387,2,242
3695557,1166834,2,278
3695557,1166835,2,278
4726914,1166840,2,224
1166840,3747809,2,199
4997022,1166833,2,204
4016430,1166835,2,243
1166841,4354120,2,198
1166840,4045022,2,228
4997022,1166832,2,204
3343766,1166838,2,180
1166840,2460,2,480
3343766,1166839,2,180
4016430,1166834,2,243
1166833,4035989,2,198
1166840,4354120,2,198
1166832,4459260,2,247
1166834,3442416,2,212
4726914,1166841,2,224
1166834,3442415,2,212
1166834,3926388,2,278
1166834,3926389,2,275
1166840,2469,2,180
1166833,4035988,2,201
1166835,3687469,2,241
4037534,1166833,2,201
5018338,1166835,2,241
4037538,1166830,2,216
4037534,1166832,2,201
4037538,1166831,2,216
5018338,1166834,2,241
1166832,4036640,2,198
2221,1166834,2,360
3893484,1166825,2,243
2221,1166835,2,360
3893484,1166824,2,243
2467,1166841,2,180
2467,1166840,2,180
1166837,4016331,2,201
1166837,4016332,2,269
1166838,3811234,2,205
1166834,1967,2,480
1166834,1965,2,420
1166833,4025388,2,207
1166833,4025389,2,198
1166835,2220,2,420
1166835,2222,2,480
1166835,4459253,2,208
1166833,4025391,2,286
1166835,4459252,2,242
1166833,4025390,2,198
4471843,1166832,2,204
4471843,1166833,2,204
1166841,3747810,2,199
1166839,3811284,2,201
1166832,3673588,2,225
1166832,3673587,2,198
1166835,5289096,2,200
1166835,3926389,2,275
1166835,3764812,2,218
3716924,1166831,2,196
1166838,3811284,2,201
1166835,3764811,2,243
3716924,1166830,2,196
5158083,1166841,2,209
1166833,2211,2,180
5158083,1166840,2,209
1166833,4025472,2,204
1166835,3926387,2,242
1166835,3926388,2,278
1166832,3813085,2,198
1166841,3764795,2,207
1166832,3813084,2,204
1166832,3813083,2,198
1166832,3813082,2,286
1166841,3764794,2,207
1166841,3747809,2,199
1166831,3813087,2,216
4036295,1166835,2,241
4036295,1166834,2,241
1166831,3813088,2,208
4009669,1166840,2,209
4009669,1166841,2,209
3716961,1166829,2,385
3716961,1166828,2,385
3716960,1166829,2,421
3716960,1166828,2,421
1166831,3813089,2,216
1166832,3813086,2,225
4009670,1166840,2,237
1166830,4035984,2,196
4009670,1166841,2,237
1166830,4035985,2,216
3687089,1166835,2,234
1166830,4035986,2,208
3687089,1166834,2,234
1166833,3673588,2,225
1166830,4035987,2,216
1166833,3673587,2,198
4037535,1166832,2,247
4037535,1166833,2,247
4037262,1166833,2,198
1166830,2211,2,900
4037262,1166832,2,198
4475951,1166829,2,422
1166833,4459260,2,247
1166841,4045022,2,228
4475951,1166828,2,422
3765257,1166832,2,216
3765257,1166833,2,216
1166826,3765300,2,217
1166832,4044996,2,225
4009639,1166838,2,209
4009639,1166839,2,209
1166834,2036,2,180
4726915,1166840,2,198
4726915,1166841,2,198
1166828,3765266,2,384
1166834,2155,2,180
4739160,1166829,2,421
4739160,1166828,2,421
1166829,3765266,2,384
1166841,4354119,2,216
1166839,3811234,2,205
4473118,1166840,2,284
4473118,1166841,2,284
5018399,1166834,2,241
3740516,1166840,2,284
3740516,1166841,2,284
1166831,1956,2,900
5018399,1166835,2,241
1166841,4036749,2,209
1166834,3687469,2,241
1166833,2210,2,240
1166839,4008206,2,205
1166834,4016324,2,243
1166834,4016326,2,243
1166841,4036747,2,225
1166841,5018190,2,284
1166834,4016325,2,223
1166841,4036748,2,250
1166841,5018192,2,225
1166834,4016327,2,248
4843406,1166826,2,248
4037532,1166831,2,196
4843406,1166827,2,248
4037532,1166830,2,196
4843405,1166827,2,217
4843405,1166826,2,217
4472773,1166840,2,228
4472773,1166841,2,228
4739165,1166831,2,208
4739165,1166830,2,208
1166833,1956,2,180
1166833,1955,2,420
4726943,1166832,2,198
4726943,1166833,2,198
5325152,1166828,2,422
5325152,1166829,2,422
2336,1166839,2,180
1166830,3813090,2,196
2336,1166838,2,180
4726963,1166841,2,238
4037283,1166841,2,225
4726963,1166840,2,238
3893483,1166825,2,205
3893483,1166824,2,205
4037283,1166840,2,225
1166830,3813087,2,216
3687242,1166835,2,282
3687242,1166834,2,282
1166830,3813089,2,216
1166830,3813088,2,208
3893480,1166826,2,248
3893480,1166827,2,248
1166835,3764845,2,248
1166827,3765264,2,248
3716900,1166829,2,401
3716900,1166828,2,401
1166827,4798880,2,252
4009642,1166841,2,237
1166835,2036,2,180
4009642,1166840,2,237
1166840,3749688,2,234
1166840,3749689,2,202
4035064,1166834,2,238
2219,1166834,2,180
1166840,3749691,2,221
1166840,3749690,2,228
1166840,4036661,2,250
1166840,4036660,2,284
2219,1166835,2,180
4035064,1166835,2,238
4996976,1166833,2,198
4996976,1166832,2,198
3812918,1166835,2,230
4472561,1166841,2,221
1166840,3764795,2,207
1166840,3764794,2,207
3716895,1166833,2,198
3716895,1166832,2,198
1166831,3813090,2,196
4472561,1166840,2,221
3812918,1166834,2,230
1166834,3687428,2,242
1166826,4798880,2,252
5158081,1166841,2,225
3893485,1166824,2,270
3893485,1166825,2,270
5158081,1166840,2,225
4008480,1166835,2,243
4008480,1166834,2,243
4997023,1166832,2,216
1166834,3687429,2,278
1166828,3765298,2,406
4996977,1166832,2,286
1166834,4036822,2,254
4996977,1166833,2,286
4997023,1166833,2,216
1166825,3765262,2,243
1166841,4354360,2,216
1166841,4354361,2,199
4037787,1166835,2,282
4037787,1166834,2,282
2435,1166836,2,180
1166841,4035039,2,220
1166841,4036660,2,284
3926216,1166841,2,198
1166841,4035038,2,220
1166841,4036661,2,250
4008414,1166834,2,256
4008414,1166835,2,256
4473117,1166840,2,227
1166841,4016359,2,237
4473117,1166841,2,227
4472560,1166840,2,227
4472560,1166841,2,227
3765153,1166840,2,225
3926216,1166840,2,198
1166835,4037196,2,208
3765153,1166841,2,225
1166835,4037197,2,198
3687088,1166834,2,242
2435,1166837,2,180
1166835,4037198,2,242
1166835,4037199,2,248
3765194,1166833,2,190
1166835,2155,2,180
3765194,1166832,2,190
3687088,1166835,2,242
1166840,4035039,2,220
3926206,1166836,2,252
1166840,4035038,2,220
3926206,1166837,2,252
4016484,1166834,2,208
4016484,1166835,2,208
1166834,4036985,2,200
1964,1166835,2,180
1166834,4036986,2,258
4739161,1166829,2,385
4739161,1166828,2,385
4439501,1166835,2,269
4439501,1166834,2,269
1964,1166834,2,180
1166834,4037198,2,242
1166834,4037197,2,198
1166834,4037196,2,208
3764575,1166835,2,254
3764575,1166834,2,254
1166837,5138171,2,288
1166840,1724,2,180
4739166,1166832,2,225
1166837,5138033,2,252
4037528,1166829,2,421
1166837,5138170,2,252
1166834,4037199,2,248
4037528,1166828,2,421
1166840,4459239,2,225
4472559,1166840,2,227
3926205,1166836,2,201
4472559,1166841,2,227
3926205,1166837,2,201
1166841,2460,2,480
1166841,4354483,2,234
5231613,1166832,2,247
5231613,1166833,2,247
4739166,1166833,2,225
4037537,1166832,2,198
4037537,1166833,2,198
1166840,4459240,2,209
4723801,1166829,2,405
4037533,1166831,2,208
4037533,1166830,2,208
4723801,1166828,2,405
4473119,1166840,2,221
4723761,1166828,2,405
3687086,1166834,2,278
4723761,1166829,2,405
3687086,1166835,2,278
4037788,1166835,2,248
4037788,1166834,2,248
3740559,1166841,2,228
1166840,1715,2,480
1166840,4354181,2,234
1166826,3765264,2,248
3740559,1166840,2,228
4473119,1166841,2,221
4037359,1166841,2,225
4037359,1166840,2,225
3716921,1166828,2,385
4036296,1166834,2,237
1166832,4037183,2,198
1166832,4037184,2,247
4036296,1166835,2,237
4016483,1166834,2,208
3716921,1166829,2,385
4472689,1166840,2,195
4472689,1166841,2,195
4016483,1166835,2,208
1166841,2469,2,180
