service_id,date,exception_type
2025118,20160901,1
2025118,20160905,1
2025118,20160906,1
2025118,20160907,1
2025118,20160908,1
2025118,20160912,1
2025118,20160913,1
2025118,20160914,1
2025118,20160915,1
2025118,20160919,1
2025118,20160920,1
2025118,20160921,1
2025118,20160922,1
2025118,20160926,1
2025118,20160927,1
2025118,20160928,1
2025118,20160929,1
2025118,20161020,1
2025118,20161024,1
2025118,20161025,1
2025118,20161026,1
2025118,20161027,1
2025118,20161102,1
2025118,20161219,1
2025118,20161220,1
2025118,20161221,1
2025118,20161222,1
2025119,20161001,1
2025119,20161008,1
2025119,20161015,1
2025119,20161022,1
2025119,20161029,1
2025119,20161105,1
2025119,20161112,1
2025119,20161119,1
2025119,20161126,1
2025119,20161203,1
2025119,20161210,1
2025119,20161217,1
2025119,20161224,1
2025119,20161231,1
2025114,20161111,1
2025115,20161003,1
2025115,20161004,1
2025115,20161005,1
2025115,20161006,1
2025115,20161010,1
2025115,20161011,1
2025115,20161012,1
2025115,20161013,1
2025115,20161017,1
2025115,20161018,1
2025115,20161019,1
2025115,20161103,1
2025115,20161107,1
2025115,20161108,1
2025115,20161109,1
2025115,20161114,1
2025115,20161115,1
2025115,20161116,1
2025115,20161117,1
2025115,20161121,1
2025115,20161122,1
2025115,20161123,1
2025115,20161124,1
2025115,20161128,1
2025115,20161129,1
2025115,20161130,1
2025115,20161201,1
2025115,20161205,1
2025115,20161206,1
2025115,20161207,1
2025115,20161208,1
2025115,20161212,1
2025115,20161213,1
2025115,20161214,1
2025115,20161215,1
2025116,20160802,1
2025116,20160803,1
2025116,20160804,1
2025116,20160808,1
2025116,20160809,1
2025116,20160810,1
2025116,20160811,1
2025116,20160816,1
2025116,20160817,1
2025116,20160818,1
2025116,20160822,1
2025116,20160823,1
2025116,20160824,1
2025116,20160825,1
2025117,20160829,1
2025117,20160830,1
2025117,20160831,1
2025117,20161226,1
2025117,20161227,1
2025117,20161228,1
2025117,20161229,1
2025122,20161007,1
2025122,20161014,1
2025122,20161104,1
2025122,20161110,1
2025122,20161118,1
2025122,20161125,1
2025122,20161202,1
2025122,20161209,1
2025122,20161216,1
12025120,20160807,1
12025120,20160814,1
12025120,20160821,1
12025120,20160828,1
12025120,20160904,1
12025120,20160911,1
12025120,20160918,1
12025120,20160925,1
2025121,20160805,1
2025121,20160812,1
2025121,20160819,1
2025121,20160826,1
12025121,20160806,1
12025121,20160813,1
12025121,20160820,1
12025121,20160827,1
12025122,20161008,1
12025122,20161015,1
12025122,20161105,1
12025122,20161111,1
12025122,20161119,1
12025122,20161126,1
12025122,20161203,1
12025122,20161210,1
12025122,20161217,1
2025124,20160902,1
2025124,20160909,1
2025124,20160916,1
2025124,20160923,1
2025124,20160930,1
2025124,20161021,1
2025124,20161028,1
2025124,20161223,1
2025123,20161031,1
2025123,20161230,1
12025123,20161101,1
12025123,20161231,1
12025124,20160903,1
12025124,20160910,1
12025124,20160917,1
12025124,20160924,1
12025124,20161001,1
12025124,20161022,1
12025124,20161029,1
12025124,20161224,1
2025120,20160806,1
2025120,20160813,1
2025120,20160820,1
2025120,20160827,1
2025120,20160903,1
2025120,20160910,1
2025120,20160917,1
2025120,20160924,1
12025114,20161112,1
12025113,20160815,1
12025116,20160803,1
12025116,20160804,1
12025116,20160805,1
12025116,20160809,1
12025116,20160810,1
12025116,20160811,1
12025116,20160812,1
12025116,20160817,1
12025116,20160818,1
12025116,20160819,1
12025116,20160823,1
12025116,20160824,1
12025116,20160825,1
12025116,20160826,1
12025115,20161004,1
12025115,20161005,1
12025115,20161006,1
12025115,20161007,1
12025115,20161011,1
12025115,20161012,1
12025115,20161013,1
12025115,20161014,1
12025115,20161018,1
12025115,20161019,1
12025115,20161020,1
12025115,20161104,1
12025115,20161108,1
12025115,20161109,1
12025115,20161110,1
12025115,20161115,1
12025115,20161116,1
12025115,20161117,1
12025115,20161118,1
12025115,20161122,1
12025115,20161123,1
12025115,20161124,1
12025115,20161125,1
12025115,20161129,1
12025115,20161130,1
12025115,20161201,1
12025115,20161202,1
12025115,20161206,1
12025115,20161207,1
12025115,20161208,1
12025115,20161209,1
12025115,20161213,1
12025115,20161214,1
12025115,20161215,1
12025115,20161216,1
12025112,20161003,1
