route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1197626,2025111,10020251110095500,101,101,0,
1197626,2025112,10020251120095500,101,101,0,
1197626,2025113,10020251130095500,101,101,0,
1197626,2025114,10020251140095500,101,101,0,
1197626,2025115,10020251150095500,101,101,0,
1197626,2025116,10020251160095500,101,101,0,
1197626,2025117,10020251170095500,101,101,0,
1197626,2025118,10020251180095500,101,101,0,
1197626,2025119,10020251190095500,101,101,0,
1197626,2025120,10020251200095500,101,101,0,
1197626,2025121,10020251210095500,101,101,0,
1197626,2025122,10020251220095500,101,101,0,
1197626,2025123,10020251230095500,101,101,0,
1197626,2025124,10020251240095500,101,101,0,
1197626,2025111,10120251110095500,101,101,0,
1197626,2025112,10120251120095500,101,101,0,
1197626,2025113,10120251130095500,101,101,0,
1197626,2025114,10120251140095500,101,101,0,
1197626,2025115,10120251150095500,101,101,0,
1197626,2025116,10120251160095500,101,101,0,
1197626,2025117,10120251170095500,101,101,0,
1197626,2025118,10120251180095500,101,101,0,
1197626,2025119,10120251190095500,101,101,0,
1197626,2025120,10120251200095500,101,101,0,
1197626,2025121,10120251210095500,101,101,0,
1197626,2025122,10120251220095500,101,101,0,
1197626,2025123,10120251230095500,101,101,0,
1197626,2025124,10120251240095500,101,101,0,
1197626,2025111,1020251110095500,101,101,0,
1197626,2025112,1020251120095500,101,101,0,
1197626,2025113,1020251130095500,101,101,0,
1197626,2025114,1020251140095500,101,101,0,
1197626,2025115,1020251150095500,101,101,0,
1197626,2025116,1020251160095500,101,101,0,
1197626,2025117,1020251170095500,101,101,0,
1197626,2025118,1020251180095500,101,101,0,
1197626,2025119,1020251190095500,101,101,0,
1197626,2025120,1020251200095500,101,101,0,
1197626,2025121,1020251210095500,101,101,0,
1197626,2025122,1020251220095500,101,101,0,
1197626,2025123,1020251230095500,101,101,0,
1197626,2025124,1020251240095500,101,101,0,
1197626,2025111,10220251110095500,101,101,0,
1197626,2025112,10220251120095500,101,101,0,
1197626,2025113,10220251130095500,101,101,0,
1197626,2025114,10220251140095500,101,101,0,
1197626,2025115,10220251150095500,101,101,0,
1197626,2025116,10220251160095500,101,101,0,
1197626,2025117,10220251170095500,101,101,0,
1197626,2025118,10220251180095500,101,101,0,
1197626,2025119,10220251190095500,101,101,0,
1197626,2025120,10220251200095500,101,101,0,
1197626,2025121,10220251210095500,101,101,0,
1197626,2025122,10220251220095500,101,101,0,
1197626,2025123,10220251230095500,101,101,0,
1197626,2025124,10220251240095500,101,101,0,
1197626,2025111,10320251110095500,101,101,0,
1197626,2025112,10320251120095500,101,101,0,
1197626,2025113,10320251130095500,101,101,0,
1197626,2025114,10320251140095500,101,101,0,
1197626,2025115,10320251150095500,101,101,0,
1197626,2025116,10320251160095500,101,101,0,
1197626,2025117,10320251170095500,101,101,0,
1197626,2025118,10320251180095500,101,101,0,
1197626,2025119,10320251190095500,101,101,0,
1197626,2025120,10320251200095500,101,101,0,
1197626,2025121,10320251210095500,101,101,0,
1197626,2025122,10320251220095500,101,101,0,
1197626,2025123,10320251230095500,101,101,0,
1197626,2025124,10320251240095500,101,101,0,
1197626,2025111,10420251110095500,101,101,0,
1197626,2025112,10420251120095500,101,101,0,
1197626,2025113,10420251130095500,101,101,0,
1197626,2025114,10420251140095500,101,101,0,
1197626,2025115,10420251150095500,101,101,0,
1197626,2025116,10420251160095500,101,101,0,
1197626,2025117,10420251170095500,101,101,0,
1197626,2025118,10420251180095500,101,101,0,
1197626,2025119,10420251190095500,101,101,0,
1197626,2025120,10420251200095500,101,101,0,
1197626,2025121,10420251210095500,101,101,0,
1197626,2025122,10420251220095500,101,101,0,
1197626,2025123,10420251230095500,101,101,0,
1197626,2025124,10420251240095500,101,101,0,
1197626,2025111,10520251110095500,101,101,0,
1197626,2025112,10520251120095500,101,101,0,
1197626,2025113,10520251130095500,101,101,0,
1197626,2025114,10520251140095500,101,101,0,
1197626,2025115,10520251150095500,101,101,0,
1197626,2025116,10520251160095500,101,101,0,
1197626,2025117,10520251170095500,101,101,0,
1197626,2025118,10520251180095500,101,101,0,
1197626,2025119,10520251190095500,101,101,0,
1197626,2025120,10520251200095500,101,101,0,
