from_stop_id,to_stop_id,transfer_type,min_transfer_time
2313,5018223,2,249
2285,2286,2,86
1766,5289167,2,212
1935,4472771,2,237
2416,4023052,2,195
1935,4472772,2,225
2467,4459239,2,225
1846,4008835,2,209
1722,3716945,2,225
3343768,1846,2,180
2467,4459240,2,209
2099,2051,2,111
1766,4996987,2,197
1766,4996988,2,225
1766,4996989,2,198
1765,5018389,2,203
2467,4008888,2,220
4036303,2376,2,212
1722,4037361,2,209
2415,5231626,2,258
2205,4036627,2,261
2285,4036660,2,270
1889,5018190,2,270
1737,3813317,2,207
1737,3926379,2,258
1737,3926378,2,258
1722,4009642,2,237
2285,3765151,2,270
2285,3765150,2,210
3926170,1738,2,228
2277,4009649,2,225
1786,4298518,2,275
1786,4298517,2,275
1889,5018189,2,210
2205,4036628,2,188
1786,4298519,2,275
2467,4037283,2,225
2050,5018335,2,278
1950,4036628,2,188
1950,4036627,2,261
2277,4009650,2,286
2415,3926613,2,212
2285,4036659,2,186
2204,4146139,2,277
3926138,1738,2,199
3926138,2416,2,199
2415,4146112,2,252
1766,4037268,2,225
1722,4354120,2,198
1722,4009664,2,220
1722,4009669,2,209
1722,4009668,2,209
1785,3673599,2,229
2467,1166841,2,180
2467,1166840,2,180
1722,4009670,2,237
1765,3807629,2,222
1722,3747809,2,199
3765461,2416,2,196
2467,4726963,2,238
2341,3765187,2,313
1722,3893335,2,250
1949,3689037,2,254
2341,3765186,2,252
1722,3893336,2,250
2341,3765185,2,243
1737,3926381,2,252
1737,3672266,2,258
1766,5289092,2,269
2341,3765183,2,232
1766,5289091,2,225
2416,4022974,2,195
2285,4459241,2,198
2416,4022975,2,196
1950,2539,2,61
1737,3813316,2,216
2376,5289092,2,269
2376,5289091,2,225
2341,4037350,2,209
2277,4009677,2,225
2277,4009678,2,286
2415,3690079,2,287
1737,3926380,2,252
1786,4023049,2,275
3343778,2376,2,180
3343767,1846,2,180
2313,2314,2,119
2044,4016758,2,232
2044,4016759,2,270
1765,4726927,2,210
2542,4016274,2,316
2542,4016275,2,307
2285,4008889,2,198
2196,3747820,2,229
1935,4036662,2,225
1738,4677616,2,194
1738,4677617,2,194
1889,3716874,2,254
2493,3926395,2,196
2493,3926394,2,220
2260,4037358,2,225
1722,4354119,2,216
2542,3764551,2,316
2260,4037357,2,237
1950,3687633,2,261
2285,5018190,2,270
2285,4726917,2,186
2285,4726916,2,198
1786,4023050,2,226
2376,3747981,2,221
2376,3747982,2,198
1889,4459241,2,198
1722,3747810,2,199
2050,4036866,2,278
1889,2102,2,250
2376,4997014,2,221
2467,4036749,2,209
2467,4036748,2,250
2467,4036747,2,225
1786,4023029,2,201
1630,4037362,2,277
2204,3616889,2,265
2204,3616888,2,239
1722,4472692,2,221
2205,1659,2,107
1722,4472691,2,284
1722,4472690,2,195
1722,4354360,2,216
1722,4354361,2,199
1766,3926396,2,225
1766,3926397,2,225
2260,3926218,2,240
1722,2460,2,480
2542,4036653,2,342
1766,3926395,2,269
2163,4016759,2,270
2163,4016758,2,232
1630,4037356,2,250
2542,3764579,2,316
1722,2468,2,220
1722,2469,2,108
2260,4036745,2,220
2204,4146110,2,277
2542,4459247,2,307
2260,4036746,2,240
1662,4016438,2,307
1889,4036827,2,270
1662,4016437,2,342
2050,5018396,2,278
1846,3747817,2,249
1846,3747818,2,233
2285,3716874,2,254
1846,3747815,2,234
1846,3747816,2,228
1846,3747813,2,249
1846,3747814,2,256
2467,3747810,2,199
2205,3765282,2,231
2510,3740330,2,250
2205,3765283,2,202
1737,3690079,2,287
1846,2224141,2,233
1846,2224140,2,233
1889,4009641,2,241
2205,3765281,2,220
1802,4036670,2,218
2376,1647,2,130
2313,4016361,2,249
2467,4726914,2,224
1881,4009678,2,286
2467,4726915,2,198
1881,4009677,2,225
2196,4036758,2,229
4472872,1766,2,212
4472872,2376,2,212
2285,4008836,2,210
1802,5151246,2,209
2044,4459234,2,234
2467,3749915,2,198
2467,3749916,2,225
1722,4472689,2,195
1738,4023171,2,198
2510,3740329,2,251
2542,3749784,2,342
2467,3893335,2,250
2467,3893336,2,250
1935,5018194,2,220
2467,4045022,2,228
1846,3811286,2,229
1949,3687632,2,230
1935,5018193,2,240
2389,3687443,2,284
1737,4146112,2,252
1949,3672181,2,248
2510,2509,2,72
2467,3747809,2,199
1949,3672182,2,277
1935,5158079,2,220
2204,3689151,2,254
2099,5018396,2,278
2205,4354411,2,202
2313,3765192,2,249
2205,4354412,2,225
1950,3690081,2,225
1950,3690080,2,261
1935,5158080,2,240
2375,2374,2,79
1662,4036760,2,342
2099,5289164,2,278
2196,4726924,2,229
1786,3813144,2,275
2313,2053,2,300
2467,1723,2,263
2467,1724,2,118
2007,4016477,2,229
2510,4009647,2,254
2510,4009648,2,277
2285,4036827,2,270
4036303,1766,2,212
1950,5231624,2,211
2099,5018335,2,278
1889,1890,2,59
1722,4035038,2,220
1722,4035039,2,220
2196,4459246,2,229
1950,3673605,2,220
1722,4016359,2,237
1950,3673606,2,225
2313,4016337,2,207
2313,4016336,2,229
2313,4016335,2,216
1889,4009665,2,254
2313,4016334,2,233
2205,3687059,2,212
1738,4022974,2,195
1738,4022975,2,196
1881,4009649,2,225
1846,4036754,2,234
1846,4036755,2,236
1949,4199316,2,244
1846,4036752,2,249
1949,4199315,2,226
1846,4036753,2,256
1846,2053,2,250
1949,3616889,2,265
1785,3687066,2,229
2205,3687060,2,225
1785,3687065,2,226
1846,4036756,2,249
1949,3616888,2,239
2313,4036755,2,236
2313,4036754,2,234
2313,4036756,2,249
2376,967988,2,180
2313,3765148,2,209
2313,4036753,2,256
1785,3673600,2,226
1722,4354181,2,234
2313,3765147,2,274
2313,4036752,2,249
1881,4009650,2,286
2376,967989,2,180
2396,4459236,2,216
1786,3813146,2,226
1662,4036759,2,307
1846,5018187,2,209
1722,5018192,2,225
1846,5018186,2,253
1722,5018190,2,284
2205,5231624,2,211
2260,3749918,2,220
2260,3749917,2,240
2396,4022972,2,226
1738,3813202,2,228
2467,1715,2,480
2396,4022970,2,275
1738,3813200,2,199
1738,3813201,2,222
2260,5158080,2,240
3926170,2416,2,228
1950,4354157,2,225
2510,4036663,2,277
1950,4354156,2,202
1846,4008204,2,228
2204,4798791,2,233
1889,3893338,2,186
1889,3893337,2,198
1889,4036659,2,186
1722,4008888,2,220
1722,3716873,2,225
2467,4354181,2,234
1950,4459271,2,211
1950,3687060,2,225
2416,4726741,2,195
2467,4035039,2,220
2467,4035038,2,220
2285,3926215,2,198
2467,3716873,2,225
2285,3926214,2,186
2260,5158079,2,220
1950,3687059,2,212
1889,4036660,2,270
2375,4726927,2,210
2196,4016533,2,229
1722,4036749,2,209
1722,4036748,2,250
1722,4036747,2,225
1889,3926214,2,186
1889,3926215,2,198
3343778,1766,2,180
2467,2460,2,480
2285,4739209,2,241
2395,3673600,2,226
2313,5138031,2,261
2313,5138032,2,216
1846,4036658,2,256
1846,4036657,2,236
2467,2469,2,108
2204,3687314,2,244
2467,2468,2,253
2341,4024811,2,209
2341,4274268,2,228
1889,4016360,2,198
2341,4024810,2,218
2341,4274267,2,218
2375,5289163,2,203
1889,3764797,2,186
1889,3764796,2,198
2375,3764647,2,203
2467,3749937,2,247
2341,5151246,2,209
1765,3764647,2,203
1846,3764798,2,249
1846,3764799,2,256
2313,4008204,2,228
2467,5018190,2,284
2467,5018192,2,225
2415,3926272,2,287
2415,3926273,2,275
2467,4472689,2,195
2196,3807626,2,229
2196,4016321,2,229
1785,5231602,2,226
1722,4008837,2,237
1802,5121460,2,238
3765460,2396,2,226
1802,5121461,2,225
1802,5121463,2,323
2260,5018194,2,220
2260,5018193,2,240
1722,3765153,2,225
1722,3765151,2,284
1949,3672116,2,248
1949,3672117,2,277
1766,2377,2,128
4036291,2376,2,269
1738,4459235,2,196
2542,3807628,2,249
2467,4472690,2,195
1786,4037354,2,216
3765458,1786,2,225
2395,2394,2,87
2467,4472691,2,284
2467,4472692,2,221
2204,3672117,2,277
2204,3672116,2,248
1766,4726956,2,185
2493,5289166,2,220
1766,4726955,2,197
4036290,1766,2,225
1846,3765148,2,209
4036291,1766,2,269
1846,3765147,2,274
1785,5231621,2,229
1722,3740559,2,228
3765462,1738,2,196
1766,967989,2,180
1766,967988,2,180
1765,4037045,2,203
2395,3687066,2,229
2395,3687065,2,226
2467,5158081,2,225
2050,4036982,2,278
1846,1847,2,95
2007,4016533,2,229
2285,2102,2,250
1662,4016274,2,316
2467,3765151,2,284
1662,4016275,2,307
1722,1724,2,108
1722,1723,2,207
1766,4997014,2,221
2285,3893337,2,198
3765461,1738,2,196
2285,3893338,2,186
2467,4354119,2,216
1766,4726932,2,212
2007,3747820,2,229
1630,4009647,2,254
1630,4009648,2,277
1846,2102,2,300
1662,4016493,2,342
4036299,2375,2,203
1662,4016494,2,307
2493,4726931,2,220
2467,4354120,2,198
2204,3687632,2,230
1846,5138169,2,233
1846,5138167,2,261
2341,4036670,2,218
1846,5138168,2,216
1785,1784,2,100
2510,1629,2,72
2395,4036631,2,226
2467,4009642,2,237
2467,3765153,2,225
1846,4008283,2,225
1722,4045022,2,228
2099,4036982,2,278
2467,5158083,2,209
2467,5158082,2,253
2205,4354157,2,225
2510,4037362,2,277
1846,3811232,2,261
1846,3765192,2,249
2205,4354156,2,202
1846,2314,2,125
1630,4036663,2,277
1786,4459236,2,216
2050,5289093,2,214
2099,3926436,2,214
1662,3764551,2,316
2510,4037356,2,250
1630,4009675,2,254
2396,4726744,2,275
2285,3740516,2,270
1630,4009676,2,277
2204,4199315,2,226
2204,4199316,2,244
2285,5018189,2,210
1935,4036745,2,220
1630,2509,2,72
1949,3687278,2,254
2341,5121460,2,238
2341,5121461,2,225
1935,4036746,2,240
1949,3687277,2,230
2341,5121463,2,323
1722,3749937,2,247
2542,4016494,2,307
2542,4016493,2,342
1935,4037357,2,237
1889,4473118,2,270
1779,3687443,2,284
1683,3926394,2,220
1935,4037358,2,225
1683,3926395,2,196
1722,1715,2,480
2205,3687568,2,211
1662,3764579,2,316
3343768,2313,2,180
2467,4354360,2,216
2467,4354361,2,199
2204,3672182,2,277
2205,3687567,2,211
2204,3672181,2,248
1722,1166840,2,180
2542,4036760,2,342
1950,1659,2,61
1722,1166841,2,180
1722,4037283,2,225
2313,3926212,2,256
2313,3926213,2,249
1766,1767,2,60
2313,3926210,2,209
2542,4036759,2,307
2313,3926211,2,207
1786,4726744,2,275
2415,3672112,2,252
2416,4023171,2,198
2415,3672111,2,258
2542,4016437,2,342
2542,4016438,2,307
2313,4008283,2,225
2313,3926209,2,216
1722,3749916,2,225
1738,3813147,2,195
2313,3926208,2,233
1722,3749915,2,198
1738,3813148,2,195
1846,3764802,2,216
1950,3687567,2,211
1846,3764801,2,228
1950,3687568,2,211
1846,3764800,2,207
1889,4008836,2,210
2285,3747811,2,198
2285,3747812,2,186
1737,3926272,2,287
1737,3926273,2,275
1846,3764803,2,233
1630,1629,2,72
2285,4016360,2,198
2416,4023264,2,187
2416,4023265,2,187
2050,2100,2,119
2007,4459246,2,229
1935,3765155,2,243
2285,3764796,2,198
1846,5138223,2,229
2285,3764797,2,186
1766,3748028,2,225
1935,3765154,2,221
2050,3764657,2,278
2416,4677616,2,194
2416,4677617,2,194
2467,4473116,2,227
1889,4472691,2,270
2467,4473117,2,227
2467,4473118,2,284
2467,4473119,2,221
2395,5231602,2,226
2285,4009665,2,254
1785,2394,2,94
2396,4023029,2,201
1722,4459239,2,225
1779,3747923,2,256
1779,3747924,2,252
1846,4008890,2,249
2313,5018186,2,253
2313,5018187,2,209
3343777,1766,2,180
1722,4459240,2,209
2376,3748028,2,225
1722,4726914,2,224
1722,4726915,2,198
1949,4146139,2,277
1802,4459233,2,228
1662,3807628,2,249
2376,4037268,2,225
2415,4459273,2,258
2313,4008835,2,209
2467,4009670,2,237
2205,3687633,2,261
1722,4726963,2,238
2467,4036827,2,284
1846,4016361,2,249
1766,2527,2,101
2467,4009669,2,209
2467,4009668,2,209
2467,4009664,2,220
1737,3926613,2,212
2163,4037351,2,234
1889,4008889,2,198
1765,5289163,2,203
2050,3764612,2,278
2099,2100,2,137
2285,4036750,2,198
2285,4036751,2,186
2416,4023219,2,198
1949,3689151,2,254
2313,4008890,2,249
1737,4459273,2,258
2205,3673606,2,225
1722,4473192,2,221
1889,4726917,2,186
1846,4016334,2,233
1889,4726916,2,198
1846,4016335,2,216
1683,5289166,2,220
2395,1784,2,93
1846,4016336,2,229
1846,4016337,2,207
2099,5289093,2,214
1889,3716944,2,241
2375,1764,2,137
1766,1647,2,113
3765462,2416,2,196
1846,3893341,2,207
2099,3764612,2,278
1846,3893342,2,228
2205,3673605,2,220
1846,3893343,2,216
1846,3893344,2,233
1846,3893340,2,256
2415,4036625,2,252
2415,4036626,2,287
2375,5018389,2,203
1722,3764794,2,207
1722,3764795,2,207
2313,5138223,2,229
1738,4023095,2,198
1738,4023096,2,198
1889,5018222,2,198
2395,5231621,2,229
1846,3893339,2,249
1722,4473191,2,220
1722,4473190,2,220
1785,4036631,2,226
1683,4726931,2,220
1935,3926218,2,240
1662,3749784,2,342
1630,3740311,2,258
1846,5138032,2,216
1630,3740310,2,241
1846,5138031,2,261
2467,4036661,2,250
2467,4036660,2,284
1737,3687570,2,287
1785,4459268,2,229
1889,2286,2,67
2313,4459242,2,249
2313,4459244,2,249
2313,4459243,2,234
1846,4459244,2,249
1846,4459243,2,234
3926169,2416,2,211
1846,4459242,2,249
2205,4459271,2,211
3926169,1738,2,211
2205,2539,2,111
1722,4354483,2,234
2467,4037359,2,225
2416,4037352,2,196
2416,4037353,2,195
2313,1847,2,88
1630,3740329,2,251
1722,3740516,2,284
1722,3740517,2,237
4036292,2099,2,214
1738,4036665,2,195
4036290,2376,2,225
1722,3740515,2,234
2050,5289164,2,278
2376,2377,2,153
1722,4472559,2,227
2285,3716944,2,241
2376,1767,2,79
2467,3740559,2,228
2204,3687277,2,230
2204,3687278,2,254
2467,3764794,2,207
2467,3764795,2,207
2415,5231597,2,287
2415,5231596,2,252
2467,4016359,2,237
2313,3811286,2,229
2313,4036657,2,236
2313,4036658,2,256
1765,2374,2,79
1738,4023052,2,195
1889,3740516,2,270
1722,4472560,2,227
1662,4459247,2,307
1722,4472561,2,221
2007,4016321,2,229
2416,3813202,2,228
2416,3813200,2,199
1722,4472773,2,228
2416,3813201,2,222
1722,4472774,2,250
1846,4726921,2,236
1846,4726922,2,249
3765459,1786,2,231
1737,3672111,2,258
1737,3672112,2,252
2313,3893339,2,249
2375,4037045,2,203
1846,4726918,2,249
1846,4726919,2,256
2163,4017041,2,232
2163,4017040,2,270
1802,4274267,2,218
2260,3765155,2,243
2285,4473118,2,270
1802,4274268,2,228
2260,3765154,2,221
2260,4036662,2,225
2285,4472691,2,270
2313,3893343,2,216
1846,4726920,2,234
2313,3893344,2,233
2163,4459234,2,234
2313,3893341,2,207
2313,3893342,2,228
2396,3749984,2,226
2205,3690080,2,261
2205,3690081,2,225
2313,3893340,2,256
1889,2053,2,250
2341,4459233,2,228
2313,3764799,2,256
1935,4459238,2,237
2395,4459268,2,229
2260,4472771,2,237
4036292,2050,2,214
2260,4472772,2,225
1630,3740330,2,250
2467,3740517,2,237
2313,3764798,2,249
1846,3926208,2,233
2204,3689037,2,254
2467,4037360,2,253
2313,3811232,2,261
2467,4037361,2,209
1949,4146110,2,277
1949,3672269,2,248
2313,4726918,2,249
2313,4726919,2,256
2510,4459237,2,250
2467,3740515,2,234
2467,3740516,2,284
2396,4023050,2,226
1765,1764,2,103
2205,3690050,2,208
2205,3690051,2,208
2007,4036758,2,229
1737,5231626,2,258
2396,4023049,2,275
1662,4036653,2,342
1846,3926211,2,207
1846,3926210,2,209
2467,3926216,2,198
2467,3926217,2,237
4036302,2493,2,220
1889,3747811,2,198
1846,3926213,2,249
2260,4037282,2,220
1846,3926212,2,256
1889,3747812,2,186
2415,3813316,2,216
2415,3687570,2,287
1846,3926209,2,216
2415,3813317,2,207
2313,4726921,2,236
2313,4726922,2,249
2313,4726920,2,234
